"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.578226250E-1,-9.428001411E-3,5.179345995E-3,8.398355842E-3,1.364716880E-2
2.678553750E-1,-3.570421797E-4,-1.783455021E-4,6.303298473E-3,6.315920984E-3
2.778883750E-1,4.171280307E-5,-8.584817496E-3,1.588337660E-2,1.805498501E-2
2.879213750E-1,2.327560707E-3,-4.858634211E-3,1.214057386E-2,1.328222116E-2
2.979543750E-1,-7.579653146E-3,3.089229639E-3,3.758590221E-3,9.006746472E-3
3.079873750E-1,3.909367301E-3,1.764397323E-4,4.207656384E-3,5.746186206E-3
3.180213750E-1,1.015073211E-3,1.136022639E-3,3.758590221E-3,4.055603717E-3
3.280543750E-1,-5.221097628E-3,-1.080929191E-3,7.501392961E-3,9.203214911E-3
3.380873750E-1,-1.095461463E-2,6.790820928E-3,6.303298473E-3,1.434748766E-2
3.481203750E-1,-6.907685869E-4,-4.476679695E-3,2.860457897E-3,5.357241988E-3
3.581533750E-1,2.418040659E-4,1.053588547E-2,1.468586683E-2,1.807589656E-2
3.681863750E-1,5.443908521E-3,-5.198184422E-3,1.064485610E-2,1.303726285E-2
3.782203750E-1,-8.960686682E-4,-5.847963685E-3,3.458628058E-3,6.853008563E-3
3.882533750E-1,-4.961261982E-3,-1.055126524E-2,1.214115858E-2,1.683303450E-2
3.982863750E-1,-1.144274636E-2,-2.112480815E-4,-3.725845814E-3,1.203590449E-2
4.083193750E-1,-1.421492272E-2,8.516583801E-4,8.997110724E-3,1.684450508E-2
4.183523750E-1,4.178267273E-3,6.684395322E-3,8.996526003E-3,1.196146054E-2
4.283863750E-1,1.492594072E-2,2.630360539E-3,-7.469233274E-3,1.689650699E-2
4.384193750E-1,1.625288408E-3,-1.145835854E-3,3.158665895E-3,3.732515566E-3
4.484523750E-1,-1.784695270E-2,-1.185231755E-5,5.254307985E-3,1.860434394E-2
4.584853750E-1,-2.119033237E-3,1.386511019E-3,3.158665895E-3,4.048442281E-3
4.685183750E-1,8.258415526E-4,1.501448207E-3,7.649327517E-3,7.838913984E-3
4.785513750E-1,-1.465908156E-2,1.093682859E-3,-7.338255644E-4,1.471812876E-2
4.885853750E-1,-1.076108435E-2,-3.527462178E-3,-5.674138069E-3,1.266648210E-2
4.986183750E-1,-1.680509193E-3,-1.747859524E-3,-3.727599978E-3,4.446810730E-3
5.086513750E-1,3.852044031E-3,6.266406197E-3,-5.373591185E-3,9.109422158E-3
5.186843750E-1,-3.836995445E-3,-2.043474534E-3,5.403996706E-3,6.935524682E-3
5.287173750E-1,-3.387319436E-3,-6.444770257E-3,8.097808957E-3,1.088960544E-2
5.387513750E-1,-6.550354755E-4,4.107147943E-3,-8.967289925E-3,9.884838101E-3
5.487843750E-1,4.998839479E-3,7.636709179E-4,2.259948850E-3,5.538858927E-3
5.588173750E-1,2.035869156E-3,-3.773367289E-3,-4.476628304E-3,6.198650247E-3
5.688503750E-1,-1.534243149E-4,5.019142565E-3,1.344859600E-5,5.021504951E-3
5.788833750E-1,3.246907460E-3,1.393417300E-2,1.360647082E-3,1.437201954E-2
5.889163750E-1,-1.000671017E-3,1.204960112E-3,1.809713244E-3,2.393393696E-3
5.989503750E-1,-2.114024274E-3,-3.892831215E-3,7.946950793E-3,9.098200944E-3
6.089833750E-1,9.737121547E-4,-9.825958111E-3,1.617983043E-2,1.895480100E-2
6.190163750E-1,-5.143677980E-3,-3.568671058E-3,3.455704451E-3,7.150855161E-3
6.290493750E-1,-7.414778795E-3,2.988304355E-3,2.707845569E-3,8.440458229E-3
6.390823750E-1,4.269443866E-3,2.669548019E-4,9.144460559E-3,1.009557203E-2
6.491163750E-1,-4.129397341E-3,8.687576030E-3,1.348543346E-2,1.656450468E-2
6.591493750E-1,2.016249007E-3,6.418385268E-3,-5.075967908E-3,8.427714975E-3
6.691823750E-1,-1.903894530E-3,-1.333808362E-2,-6.871647835E-3,1.512444489E-2
6.792153750E-1,-5.968364936E-3,-1.942573519E-3,4.654383659E-3,7.813978444E-3
6.892483750E-1,5.700407142E-3,2.163149451E-3,-7.470402718E-3,9.642653882E-3
6.992813750E-1,6.911209045E-3,3.628167334E-3,2.785555065E-2,2.892853454E-2
7.093153750E-1,-4.776090255E-3,-9.484259734E-3,-7.349950075E-4,1.064436182E-2
7.193483750E-1,-3.124789732E-3,1.070149871E-2,7.048818469E-3,1.318985320E-2
7.293813750E-1,2.211235376E-3,4.318146204E-3,2.109090686E-3,5.290010591E-3
7.394143750E-1,1.461662301E-3,3.199241803E-3,6.150686145E-3,7.085375421E-3
7.494473750E-1,5.473892632E-3,-6.636872419E-4,3.156911731E-3,6.353744799E-3
7.594813750E-1,-2.703183785E-3,-4.723214638E-3,-2.980325818E-3,6.204699918E-3
7.695143750E-1,4.089045842E-3,-2.575598567E-4,-5.225656629E-3,6.640340366E-3
7.795473750E-1,-1.286089829E-2,4.045225415E-3,5.402242541E-3,1.452414466E-2
7.895803750E-1,-1.008257550E-3,-4.133166625E-3,1.004259288E-2,1.090657240E-2
7.996133750E-1,-5.387923715E-4,-1.127156455E-2,2.258779407E-3,1.150828176E-2
8.096473750E-1,2.894851402E-4,9.063953992E-3,4.953176379E-3,1.033310311E-2
8.196803750E-1,4.525268687E-3,5.798879621E-3,7.647573352E-3,1.061086423E-2
8.297133750E-1,-8.860882020E-3,-1.115008522E-2,-3.428807259E-3,1.464910748E-2
8.397463750E-1,-1.000286722E-2,-3.076236429E-3,9.121656418E-4,1.050488597E-2
8.497793750E-1,5.459481301E-3,-8.479292955E-3,2.259364128E-3,1.033484743E-2
8.598123750E-1,-6.036842455E-3,-2.544909250E-4,-3.878458142E-3,7.179879527E-3
8.698463750E-1,-2.217892294E-3,1.062620439E-2,1.360647082E-3,1.094013832E-2
8.798793750E-1,8.653697582E-3,7.656240821E-4,-1.482853889E-3,8.813144600E-3
8.899123750E-1,-3.301994627E-3,3.255371648E-3,1.211543083E-3,4.792541051E-3
8.999453750E-1,-2.716864214E-3,-1.031662402E-2,1.637220383E-4,1.066962451E-2
9.099783750E-1,6.560895732E-4,-1.853487419E-3,9.444422722E-3,9.646916072E-3
9.200123750E-1,-3.173077226E-3,-5.125367173E-3,1.423446178E-2,1.545825702E-2
9.300453750E-1,1.055530919E-3,-4.940391305E-3,5.702204704E-3,7.618185496E-3
9.400783750E-1,-5.863740889E-4,-6.624322033E-3,-4.925694466E-3,8.275744253E-3
9.501113750E-1,5.689637759E-4,8.971792966E-3,-3.578495979E-3,9.675868037E-3
9.601443750E-1,-1.286478464E-2,-9.136454898E-3,1.139096081E-2,1.946102464E-2
9.701773750E-1,1.205207534E-2,3.735971946E-3,1.393508434E-2,1.879884523E-2
9.802113750E-1,2.079039195E-4,4.926365982E-3,8.995356560E-3,1.025810633E-2
9.902443750E-1,-2.890133659E-3,-2.491363544E-3,2.259364128E-3,4.434466274E-3
1.000277375E0,8.320861962E-6,5.929467247E-3,-3.578495979E-3,6.925625210E-3
1.010310375E0,-1.079800290E-3,1.571614794E-3,7.624769211E-4,2.053609696E-3
1.020343375E0,2.880507451E-4,2.915708089E-3,4.205317497E-3,5.125331418E-3
1.030377375E0,-4.845081690E-3,3.765010453E-3,-1.033787727E-3,6.222446252E-3
1.040410375E0,7.684149285E-3,-8.773895551E-4,1.303695202E-2,1.515843266E-2
1.050443375E0,-7.278796770E-3,-6.186051521E-4,1.461803913E-5,7.305050885E-3
1.060476375E0,1.228827772E-3,1.250206883E-2,-1.182891726E-3,1.261788317E-2
1.070509375E0,-1.042061195E-2,1.797190838E-3,8.397186399E-3,1.350302883E-2
1.080543375E0,-1.015337935E-2,3.950510800E-4,1.154064953E-2,1.537640300E-2
1.090576375E0,-6.769712137E-3,1.504864773E-2,6.002166867E-3,1.755895237E-2
1.100609375E0,1.277968367E-3,3.371373211E-3,8.995941281E-3,9.691559215E-3
1.110642375E0,2.590675133E-3,3.573935551E-3,-6.272308230E-3,7.669841165E-3
1.120675375E0,-5.182268461E-3,-2.405832312E-4,8.995941281E-3,1.038463992E-2
1.130708375E0,-1.379824122E-3,-1.034923138E-2,5.852478147E-3,1.196921072E-2
1.140742375E0,7.878271134E-3,6.295953480E-3,4.505279660E-3,1.104552991E-2
1.150775375E0,-7.252439760E-3,1.030343123E-2,-5.224487185E-3,1.364015557E-2
1.160808375E0,3.317535430E-3,1.169333495E-3,6.450648308E-3,7.347397209E-3
1.170841375E0,-8.470169243E-3,7.434982524E-3,5.402827263E-3,1.249853090E-2
1.180874375E0,-9.895728413E-3,-2.002785279E-3,6.450648308E-3,1.198112905E-2
1.190908375E0,-6.940318358E-3,-2.496516688E-3,6.750025749E-3,9.998172938E-3
1.200941375E0,4.715180998E-3,-2.360099834E-3,8.846252561E-3,1.029850414E-2
1.210974375E0,-5.663804943E-4,4.326136162E-3,-3.577911258E-3,5.642489692E-3
1.221007375E0,7.528255892E-3,1.761476570E-3,-6.571685672E-3,1.014714192E-2
1.231040375E0,-5.501863336E-3,3.701308065E-3,-2.081608772E-3,6.950055873E-3
1.241073375E0,-1.352884675E-3,3.389041624E-3,1.019286633E-2,1.082637631E-2
1.251107375E0,-3.803702861E-3,-4.259191253E-3,2.858119011E-3,6.385742702E-3
1.261140375E0,-4.233090630E-3,6.034457887E-3,-1.632542610E-3,7.549763814E-3
1.271174292E0,-4.940687092E-3,1.861595006E-3,1.510920525E-3,5.491703355E-3
1.281207292E0,-9.235470415E-3,-1.040165703E-3,6.451233029E-3,1.131345509E-2
1.291240292E0,-1.004099518E-2,-4.866057434E-3,2.559326291E-3,1.144771812E-2
1.301274292E0,2.163706193E-3,-1.418479129E-2,1.520276070E-5,1.434887311E-2
1.311307292E0,-2.480950761E-3,1.639061913E-3,2.858703732E-3,4.124782135E-3
1.321340292E0,-1.262485351E-2,-5.735758814E-3,5.852478147E-3,1.505115795E-2
1.331373292E0,-5.924081414E-3,-2.600050092E-3,5.702789426E-3,8.624198995E-3
1.341406292E0,-4.587901274E-3,1.477502888E-3,-3.877288699E-3,6.185888824E-3
1.351440292E0,4.131868703E-3,8.453439582E-3,-2.530090213E-3,9.743425282E-3
1.361473292E0,-5.693117537E-3,-2.763327023E-3,7.199676633E-3,9.585557216E-3
1.371506292E0,-5.396944644E-3,1.488882118E-3,1.139037609E-2,1.269190486E-2
1.381539292E0,-9.625955927E-3,-1.157379537E-3,9.893488884E-3,1.385206401E-2
1.391572292E0,-1.924424880E-3,6.591981906E-3,-4.326939583E-3,8.116652186E-3
1.401605292E0,-6.748464588E-3,-6.174837886E-3,1.483321667E-2,1.742683890E-2
1.411639292E0,7.457038632E-3,-4.337083417E-3,4.205317497E-3,9.597000207E-3
1.421672292E0,3.830805619E-4,7.517711489E-3,-8.667912483E-3,1.148021967E-2
1.431705292E0,1.197400130E-4,8.119202686E-3,-7.344102859E-4,8.153229323E-3
1.441738292E0,-8.843021746E-3,2.841161229E-3,1.061854362E-3,9.348730684E-3
1.451771292E0,4.305335720E-3,4.076583393E-3,2.259364128E-3,6.345011748E-3
1.461805292E0,-2.309961958E-3,9.337440945E-4,1.243819714E-2,1.268528873E-2
1.471838292E0,-1.539605000E-3,2.835433927E-3,-4.326939583E-3,5.397450812E-3
1.481871292E0,-4.214076900E-3,3.539307072E-4,7.648158073E-3,8.739452671E-3
1.491904292E0,-1.077410469E-2,3.545524021E-3,7.498469353E-3,1.359702596E-2
1.501937292E0,-1.238881900E-2,-1.341825215E-2,9.145045280E-3,2.042459743E-2
1.511971292E0,3.702363304E-3,7.743348917E-3,4.355006218E-3,9.624605220E-3
1.522004292E0,-3.840672795E-3,6.338270990E-3,-1.333165169E-3,7.530058169E-3
1.532037292E0,-2.145153845E-3,3.623229178E-3,-2.680948377E-3,4.991688982E-3
1.542070292E0,3.438475721E-3,4.445623214E-3,-2.980325818E-3,6.361526784E-3
1.552103292E0,-2.264545538E-3,1.255998482E-3,-1.483438611E-3,2.984340596E-3
1.562136292E0,2.905049769E-4,3.726937313E-3,-2.231882215E-3,4.353820517E-3
1.572170292E0,-6.819573354E-3,-7.645351524E-4,2.258779407E-3,7.224484697E-3
1.582203292E0,-9.805755524E-3,1.602132521E-2,9.743215442E-3,2.116048085E-2
1.592236292E0,4.595422712E-3,7.451982846E-3,1.210958362E-3,8.838347040E-3
1.602269292E0,-1.920738394E-3,-7.048009909E-3,-4.477797747E-3,8.568217569E-3
1.612302292E0,-7.015046231E-3,1.311178153E-3,6.748856306E-3,9.822276885E-3
1.622336292E0,4.362221591E-3,5.282692106E-3,1.060684919E-3,6.932594434E-3
1.632369292E0,5.858449844E-3,-1.241913087E-2,1.363453746E-2,1.935088778E-2
1.642402292E0,2.060440024E-3,-2.957485703E-3,3.755081892E-3,5.205072026E-3
1.652435292E0,-9.078102655E-3,-5.369257735E-3,3.904185891E-3,1.124649029E-2
1.662468292E0,1.666803639E-3,8.320496511E-4,1.168799937E-2,1.183553422E-2
1.672501292E0,-1.305304442E-2,-4.716156295E-3,6.149516702E-3,1.518027189E-2
1.682535292E0,-6.754696670E-3,-5.645300561E-3,8.694224954E-3,1.237274800E-2
1.692568292E0,1.956860939E-3,4.531436814E-3,-1.634296775E-3,5.199437497E-3
1.702601292E0,4.381521970E-3,1.507405057E-3,5.550761819E-3,7.230557486E-3
1.712634292E0,-9.774596260E-3,-6.042069546E-3,9.742045999E-3,1.506508535E-2
1.722667292E0,-2.352019656E-5,2.757624275E-3,6.897960305E-3,7.428788677E-3
1.732701292E0,4.501594316E-3,-5.977044397E-3,1.288550913E-2,1.490052874E-2
1.742734292E0,9.243969434E-3,1.194105647E-3,3.903601170E-3,1.010519477E-2
1.752767292E0,-2.015437020E-3,-3.262451975E-3,-4.778344631E-3,6.126839045E-3
1.762800292E0,-5.987184519E-3,4.819584632E-4,-1.335504055E-3,6.153229519E-3
1.772833292E0,2.740263354E-3,-4.626733010E-3,5.400488377E-3,7.621087606E-3
1.782867292E0,1.727220680E-3,-4.500286972E-3,-8.864378929E-4,4.901188248E-3
1.792900292E0,6.542327396E-3,-2.655126981E-4,6.298620701E-3,9.085437110E-3
1.802933292E0,9.312623969E-3,7.275570523E-3,-8.870226145E-4,1.185097889E-2
1.812966292E0,3.448171592E-3,-1.424686942E-3,1.507996917E-3,4.024136542E-3
1.822999292E0,3.327248432E-4,1.124622053E-2,-1.076589346E-2,1.557217531E-2
1.833032292E0,-2.011599785E-3,4.492065467E-3,-4.179589748E-3,6.457101232E-3
1.843066292E0,2.061890408E-3,-1.850432478E-3,6.597998142E-3,7.156051418E-3
1.853099292E0,5.738102269E-3,1.045259119E-2,1.258554697E-2,1.733719911E-2
1.863132292E0,-1.264614331E-2,-5.396562063E-3,1.004083872E-2,1.702545932E-2
1.873165292E0,7.832916384E-4,1.164717964E-3,9.591772556E-3,9.693926681E-3
1.883198292E0,1.080777871E-3,7.194347901E-3,-1.241246939E-2,1.438735969E-2
1.893232292E0,-9.402375303E-3,4.821914382E-4,-1.185815334E-3,9.489116288E-3
1.903265292E0,1.069176972E-2,-5.479180822E-4,3.304846287E-3,1.120429217E-2
1.913298292E0,5.805867158E-3,-5.717552503E-3,1.209204197E-3,8.237759093E-3
1.923331292E0,2.860163252E-3,1.166548074E-3,2.256440520E-3,3.825296336E-3
1.933364292E0,-3.341144705E-3,1.055680982E-2,-4.478967190E-3,1.194448109E-2
1.943398292E0,-1.290381823E-2,-1.066886451E-3,5.699865818E-3,1.414691634E-2
1.953431292E0,-4.547847847E-3,-3.695836007E-3,8.543951511E-3,1.036056134E-2
1.963464292E0,-9.673887107E-4,-2.971194112E-3,8.543951511E-3,9.097414072E-3
1.973497292E0,5.219388002E-3,3.247028801E-3,-2.383909822E-3,6.593044304E-3
1.983530292E0,7.117597485E-3,-4.249726929E-3,2.556402683E-3,8.674996692E-3
1.993563292E0,4.947064212E-4,-9.267555869E-3,4.801733494E-3,1.044935265E-2
2.003597292E0,-3.479414225E-3,-7.732457336E-3,8.543951511E-3,1.203728903E-2
2.013630292E0,6.336493985E-3,-8.924910174E-3,1.168741465E-2,1.601252131E-2
2.023663292E0,-4.067938764E-3,3.059273508E-3,9.142706394E-3,1.046405086E-2
2.033696292E0,-8.316812308E-3,3.026252157E-3,-4.628655910E-3,9.987593535E-3
2.043729292E0,6.424149686E-3,8.579332876E-5,6.447724700E-3,9.102209264E-3
2.053763292E0,-5.785934092E-4,4.016114104E-3,6.148347259E-3,7.366553933E-3
2.063796292E0,1.950169760E-3,4.599208556E-3,-7.323637605E-3,8.865187488E-3
2.073829292E0,9.266911761E-4,1.561671958E-3,5.399903655E-3,5.697063746E-3
2.083862292E0,8.113982447E-3,-9.128312765E-3,-5.377684236E-3,1.334474776E-2
2.093895292E0,4.867480409E-3,5.798285193E-3,1.213589609E-2,1.430358174E-2
2.103929292E0,9.998441837E-4,-7.633862659E-3,4.651460052E-3,8.995089110E-3
2.113962292E0,1.334636452E-2,-1.758999212E-3,-3.132353425E-3,1.382140232E-2
2.123995292E0,1.771789825E-2,5.192325786E-3,-5.976439118E-3,1.940623586E-2
2.134028292E0,-2.241680869E-3,2.930751251E-4,-5.527372956E-3,5.971840415E-3
2.144061292E0,1.183507511E-2,-6.659742798E-3,2.855195403E-3,1.387707887E-2
2.154094292E0,1.969689410E-3,3.756199373E-4,5.549592376E-3,5.900740822E-3
2.164128292E0,1.081613840E-3,2.810107889E-3,8.393678069E-3,8.917422631E-3
2.174161292E0,-3.358244385E-3,8.405793911E-3,6.148347259E-3,1.094245633E-2
2.184194292E0,-2.464996541E-3,4.771383932E-3,6.447724700E-3,8.391392398E-3
2.194227292E0,-2.116913621E-3,2.524700382E-3,3.454535007E-3,4.773808481E-3
2.204260292E0,7.640690311E-3,-7.176922741E-3,4.352667332E-3,1.135051018E-2
2.214294292E0,1.042842917E-3,-3.885888788E-3,-2.682702541E-3,4.835757020E-3
2.224327292E0,1.523308628E-2,9.072086419E-3,1.348367929E-2,2.227463303E-2
2.234360292E0,-8.110727649E-3,-4.041700241E-3,7.496130466E-3,1.176057889E-2
2.244393292E0,-1.255817012E-2,1.376851693E-3,2.406713963E-3,1.286062322E-2
2.254426292E0,2.965665524E-3,-1.386988104E-3,6.897375584E-3,7.634965484E-3
2.264459292E0,-8.994125447E-4,-3.130449368E-3,-2.234221101E-3,3.949734181E-3
2.274492500E0,-2.748155954E-3,7.399915218E-3,3.304261565E-3,8.557409121E-3
2.284525500E0,-1.219441735E-2,5.545467348E-3,5.549592376E-3,1.450013787E-2
2.294558500E0,-3.788687394E-4,-1.034105784E-3,5.848969817E-3,5.951753037E-3
2.304591500E0,2.044195728E-3,8.265873010E-5,5.849554539E-3,6.197003868E-3
2.314624500E0,4.757722918E-3,-2.926430364E-3,-3.131768703E-3,6.403740879E-3
2.324658500E0,1.843074351E-3,2.014079998E-3,5.848969817E-3,6.454757100E-3
2.334691500E0,7.377894513E-3,-6.971452497E-3,3.753327727E-3,1.082228933E-2
2.344724500E0,-6.104972796E-4,8.716193697E-3,-3.131768703E-3,9.281848668E-3
2.354757500E0,1.496299059E-3,1.366052217E-2,1.782406747E-2,2.250658033E-2
2.364790500E0,4.438519761E-3,-2.678059030E-3,-1.785154939E-3,5.482630390E-3
2.374824500E0,-4.681725103E-3,3.874815624E-3,8.393678069E-3,1.036274952E-2
2.384857500E0,-9.671773202E-3,-4.364098239E-3,1.093838632E-2,1.523931907E-2
2.394890500E0,-5.493459105E-4,-5.933386709E-3,3.304261565E-3,6.813589602E-3
2.404923500E0,1.556954785E-3,-1.196782632E-2,8.543366790E-3,1.478655103E-2
2.414956500E0,-1.810478407E-4,-5.414042611E-3,-1.450869620E-2,1.548699135E-2
2.424990500E0,2.130727668E-3,6.238522287E-4,-2.982664704E-3,3.718263134E-3
2.435023500E0,-1.667702420E-3,-9.263625558E-4,9.591187835E-3,9.779072708E-3
2.445056500E0,4.611559657E-3,-1.034194577E-3,-5.227995515E-3,7.047551206E-3
2.455089500E0,-9.499692614E-4,8.737351595E-3,-1.335504055E-3,8.889731468E-3
2.465122500E0,4.263627485E-3,-1.879637150E-4,1.019052744E-2,1.104810840E-2
2.475155500E0,9.131021099E-4,3.905546625E-3,9.292395115E-3,1.012105019E-2
2.485189500E0,-1.284870822E-3,5.267735454E-3,5.999243259E-3,8.086460878E-3
2.495222500E0,-2.609221770E-3,-6.799312524E-4,1.613831520E-4,2.701182940E-3
2.505255500E0,5.095130102E-3,8.643502642E-3,3.753912449E-3,1.071271895E-2
2.515288500E0,-1.978847383E-3,-1.331654828E-3,-3.431146145E-3,4.178744478E-3
2.525321500E0,-1.558163058E-3,-1.255904835E-2,2.406713963E-3,1.288215198E-2
2.535355500E0,-7.148811567E-3,-3.961628504E-3,4.951422215E-3,9.555971388E-3
2.545388500E0,-3.439832458E-3,-7.848227638E-3,1.658270359E-3,8.727942769E-3
2.555421500E0,1.947015461E-3,8.589933239E-3,4.607605934E-4,8.819870893E-3
2.565454500E0,7.023873014E-3,4.716460933E-3,9.292395115E-3,1.256695678E-2
2.575487500E0,-4.420986108E-4,-1.253701851E-2,-1.036126614E-3,1.258752726E-2
2.585520500E0,-6.355301006E-3,1.846981821E-3,1.932153940E-2,2.042359120E-2
2.595554500E0,1.516880802E-3,9.750385133E-3,5.699865818E-3,1.139558721E-2
2.605587500E0,-3.092995497E-3,6.833787113E-3,4.053289890E-3,8.526219936E-3
2.615620500E0,-9.021383522E-3,-2.646834670E-3,5.999243259E-3,1.115266847E-2
2.625653500E0,2.703253449E-3,6.816294574E-3,7.795507908E-3,1.070230790E-2
2.635686500E0,2.912976629E-3,-9.172902352E-4,7.945196629E-3,8.511933017E-3
2.645720500E0,5.225771974E-3,-5.063846356E-3,9.292395115E-3,1.180253530E-2
2.655753500E0,1.875770793E-3,1.041798755E-2,2.426126719E-2,2.647002203E-2
2.665786500E0,3.538732629E-3,-6.705731378E-4,7.645819187E-3,8.451677230E-3
2.675819500E0,2.900411967E-3,2.087034292E-3,-1.484608054E-3,3.869387909E-3
2.685852500E0,1.906835268E-3,9.899184209E-3,4.202978611E-3,1.092222038E-2
2.695886500E0,-2.939139493E-5,-1.003183778E-3,1.153772593E-2,1.158129358E-2
2.705919500E0,4.851125336E-3,7.834950347E-3,6.598582864E-3,1.133407075E-2
2.715952500E0,7.181281886E-3,-1.305088370E-2,-2.870982885E-4,1.489895299E-2
2.725985500E0,-2.622629253E-3,-4.703625324E-4,1.453208506E-2,1.477433319E-2
2.736018500E0,1.242244620E-2,5.095211186E-3,4.802318215E-3,1.425975480E-2
2.746051500E0,7.964880732E-3,4.995783395E-4,6.599167585E-3,1.035557417E-2
2.756085500E0,6.602831231E-3,-8.197344670E-3,-5.858910084E-4,1.054215861E-2
2.766118500E0,-1.538827275E-3,-2.300371154E-5,6.116187572E-4,1.656078518E-3
2.776151500E0,3.038947581E-3,-1.172737100E-2,3.156327009E-3,1.251913868E-2
2.786184500E0,-1.226668186E-3,-6.898391423E-3,7.646988630E-3,1.037154541E-2
2.796217500E0,-7.296827207E-3,-8.676260754E-3,5.401657820E-3,1.255783003E-2
2.806251500E0,-2.288707558E-3,-3.322794498E-3,3.605393171E-3,5.410915401E-3
2.816284500E0,-3.131994826E-3,-1.832535373E-3,1.992146373E-2,2.024925417E-2
2.826317500E0,1.586812930E-2,-4.537053624E-3,-2.082778215E-3,1.663491353E-2
2.836350500E0,-5.015692479E-3,2.829363444E-3,-2.082193494E-3,6.123560916E-3
2.846383500E0,6.728743940E-3,8.233130315E-3,2.407883406E-3,1.090221685E-2
2.856417500E0,1.559421580E-3,6.856776835E-4,1.363453746E-2,1.374054443E-2
2.866450500E0,-1.816215988E-3,6.856089901E-3,4.353836775E-3,8.322289584E-3
2.876483500E0,-1.305223358E-2,-3.915016374E-4,6.599167585E-3,1.463089498E-2
2.886516500E0,-8.863954092E-3,-2.099218085E-3,8.246328235E-3,1.228732388E-2
2.896549500E0,-4.999433337E-3,3.653604150E-3,3.905355334E-3,7.320857686E-3
2.906582500E0,5.774936301E-3,9.300012484E-3,9.115809202E-4,1.098503988E-2
2.916616500E0,3.369045745E-3,3.292004682E-3,1.797609508E-2,1.858299649E-2
2.926649500E0,-9.314671636E-4,-3.306544777E-3,7.796677351E-3,8.519920607E-3
2.936682500E0,-2.127608772E-3,6.527434126E-3,-1.933089495E-3,7.132387423E-3
2.946715500E0,-7.210552226E-3,1.082520615E-2,9.293564558E-3,1.598585293E-2
2.956748500E0,-4.119596402E-3,-8.541502990E-3,9.293564558E-3,1.327775169E-2
2.966782500E0,6.432949060E-3,-1.023367464E-2,-3.280287981E-3,1.252482413E-2
2.976815500E0,1.574456461E-3,1.196645931E-2,8.694809675E-3,1.487530762E-2
2.986848500E0,1.502122292E-3,7.946688696E-4,-3.280287981E-3,3.694341515E-3
2.996881500E0,-4.435195299E-3,-4.686315510E-3,2.108505964E-3,6.788100456E-3
3.006914500E0,1.069116559E-3,1.087605980E-2,-1.933089495E-3,1.109813146E-2
3.016947500E0,-6.396349145E-3,5.601809610E-4,9.443253279E-3,1.141937466E-2
3.026981500E0,3.266846237E-4,5.550978805E-3,-5.076552629E-3,7.529374153E-3
3.037014500E0,6.456456694E-3,-9.186862580E-3,6.150101423E-3,1.280265694E-2
3.047047500E0,2.829789708E-3,-1.577739524E-3,6.449478865E-3,7.217530701E-3
