"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.679076793E0,-8.301042020E-3,-1.571135223E-2,-2.192497253E-2,2.822159294E-2
3.683931480E0,-2.252499759E-2,1.033857465E-3,-2.411651611E-2,3.301591627E-2
3.688786220E0,1.355953515E-3,1.020491123E-3,6.948471069E-3,7.152710134E-3
3.693640959E0,1.085118949E-2,2.240362763E-2,3.063201904E-2,3.947140022E-2
3.698495647E0,8.453905582E-3,3.277644515E-3,1.375770569E-2,1.647683037E-2
3.703350386E0,1.211956143E-3,5.678355694E-3,-1.722145081E-2,1.817390792E-2
3.708205074E0,8.334651589E-3,1.277756691E-2,1.914978027E-3,1.537529753E-2
3.713059814E0,-3.566518426E-3,1.032127440E-2,3.038787842E-2,3.229043068E-2
3.717914501E0,-5.901418626E-3,1.500809193E-2,1.589012146E-2,2.263991001E-2
3.722769241E0,-1.777121797E-2,1.253320277E-2,-1.748085022E-2,2.790120937E-2
3.727623928E0,3.695964813E-3,-8.943319321E-3,-5.464553833E-3,1.111325627E-2
3.732478668E0,-1.294474304E-2,5.944073200E-4,3.731536865E-2,3.950134719E-2
3.737333355E0,-4.369086027E-2,1.008129120E-2,1.563739777E-2,4.748738688E-2
3.742188095E0,-1.723028347E-2,1.479898393E-2,-2.248096466E-2,3.195757134E-2
3.747042782E0,1.378716528E-2,2.179336548E-2,-1.279735565E-2,2.878904335E-2
3.751897522E0,-1.240471750E-2,2.980977297E-4,1.553535461E-3,1.250517297E-2
3.756752261E0,-1.460697874E-2,9.816303849E-3,1.539230347E-3,1.766615067E-2
3.761606949E0,-2.633653581E-3,-2.825662494E-2,-3.646087646E-2,4.620355502E-2
3.766461689E0,9.210385382E-3,2.420558035E-2,-2.903366089E-2,3.890623065E-2
3.771316376E0,-3.825202584E-4,1.925104856E-2,3.293609619E-2,3.815148260E-2
3.776171116E0,6.781734526E-3,-1.892935485E-2,1.604366302E-2,2.572375403E-2
3.781025803E0,-1.466165856E-2,-2.827273309E-2,-2.682590485E-2,4.164061526E-2
3.785880543E0,-1.221396774E-2,-4.271075130E-3,-2.660274506E-2,2.958258162E-2
3.790735230E0,-2.323314548E-4,2.665321529E-2,-5.013465881E-3,2.712162796E-2
3.795589970E0,-2.566322684E-3,-1.636603475E-2,2.589321136E-2,3.073908750E-2
3.800444709E0,-1.446432993E-2,3.848671913E-4,-1.943206787E-2,2.422746839E-2
3.805299397E0,-7.240898907E-3,-4.342079163E-3,-2.164363861E-2,2.323211916E-2
3.810154136E0,1.182174683E-2,-4.310190678E-3,9.400367737E-3,1.570663412E-2
3.815008824E0,-1.200912148E-2,1.946289837E-2,3.543758392E-2,4.217636502E-2
3.819863564E0,-9.525775909E-3,-9.193345904E-3,-5.217552185E-3,1.422957717E-2
3.824718251E0,3.022700548E-5,1.230445504E-2,-2.800941467E-3,1.261926308E-2
3.829572991E0,7.190629840E-3,2.701044083E-3,6.719589233E-3,1.020557084E-2
3.834427678E0,-1.894588768E-2,7.451176643E-3,1.853370667E-2,2.753116373E-2
3.839282418E0,4.963420331E-3,-1.395393163E-2,-1.723289490E-2,2.272268505E-2
3.844137157E0,4.873409867E-3,-1.627448201E-2,-1.708793640E-2,2.409577679E-2
3.848991845E0,1.905813068E-2,2.424621582E-2,6.795883179E-3,3.157966679E-2
3.853846584E0,-1.673245803E-2,-9.198427200E-3,1.623630524E-2,2.506399454E-2
3.858701272E0,7.157988846E-3,-1.974776387E-3,-1.001453400E-2,1.246705407E-2
3.863556011E0,-7.136598229E-3,-1.145964861E-2,-4.348754883E-4,1.350717207E-2
3.868410699E0,-2.131208032E-2,-1.872301102E-3,-4.310607910E-4,2.139850678E-2
3.873265439E0,-6.850972772E-3,4.838407040E-4,4.320144653E-3,8.113789470E-3
3.878120126E0,-4.410609603E-3,1.231713593E-2,6.658554077E-3,1.467997469E-2
3.882974866E0,2.172180265E-2,-4.002106190E-2,-5.187988281E-4,4.553889830E-2
3.887829553E0,1.202464849E-2,2.681314945E-2,4.233360291E-3,2.968936668E-2
3.892684293E0,1.430810988E-2,3.845593333E-2,1.606941223E-2,4.406593726E-2
3.897538980E0,2.298586071E-3,-6.948783994E-3,-3.058433533E-3,7.932409003E-3
3.902393720E0,-2.517499030E-3,-4.250761867E-2,-1.253032684E-2,4.438743670E-2
3.907248407E0,-2.487398684E-3,5.296170712E-3,4.193305969E-3,7.198638161E-3
3.912103147E0,7.068529725E-3,-6.623223424E-3,3.027439117E-2,3.178631721E-2
3.916957886E0,2.300351858E-3,1.004627347E-2,8.654594421E-3,1.345812892E-2
3.921812574E0,1.893925667E-2,-1.143862307E-2,-1.515865326E-2,2.682018474E-2
3.926667314E0,-4.951328039E-3,-1.606656611E-2,-1.503276825E-2,2.255292259E-2
3.931522001E0,6.999284029E-3,-4.066467285E-3,1.711845398E-3,8.273847217E-3
3.936376741E0,-1.441684738E-2,3.114432096E-3,-3.050804138E-3,1.506162612E-2
3.941231428E0,-7.193408906E-3,1.023526490E-2,-1.489639282E-2,1.945271956E-2
3.946086168E0,-1.187223196E-2,1.492279768E-2,1.847267151E-3,1.915860585E-2
3.950940855E0,-2.267174423E-3,5.199611187E-4,-5.416870117E-4,2.388276418E-3
3.955795595E0,1.437946409E-2,-1.610748470E-2,4.210472107E-3,2.199882102E-2
3.960650282E0,2.428144217E-5,-4.077956080E-3,-5.722045898E-4,4.117976867E-3
3.965505022E0,4.811398685E-3,-1.348713785E-2,-1.006412506E-2,1.750254433E-2
3.970359761E0,-1.658649370E-2,-1.809848100E-2,-5.232810974E-3,2.510077884E-2
3.975214449E0,-6.942555308E-3,-8.426278830E-3,9.055137634E-3,1.418438461E-2
3.980069189E0,-9.220644832E-3,1.066190004E-2,1.372814178E-2,1.967633809E-2
3.984923876E0,5.139283836E-3,-2.266933024E-2,1.742362976E-3,2.330979624E-2
3.989778616E0,-6.765156984E-3,-1.536227763E-2,8.850097656E-3,1.897606786E-2
3.994633303E0,-4.353784025E-3,6.128326058E-3,1.115036011E-2,1.344776361E-2
3.999488043E0,7.504180074E-3,1.319539547E-2,-5.560874939E-3,1.616646252E-2
4.004342730E0,2.160838991E-2,1.545527577E-2,-7.886886597E-3,2.771265134E-2
4.009197470E0,1.191217452E-2,-3.613024950E-3,-2.681636810E-2,2.956469938E-2
4.014052209E0,1.660061628E-2,-8.277997375E-3,-1.947116852E-2,2.689297501E-2
4.018906897E0,2.226516604E-3,-8.213311434E-3,-1.218700409E-2,1.486401458E-2
4.023761584E0,4.650630057E-3,-8.149847388E-3,-2.136230469E-4,9.385840782E-3
4.028616324E0,-9.623073041E-3,-3.338381648E-3,-2.586364746E-3,1.050892998E-2
4.033471064E0,4.711940885E-3,8.584529161E-3,-7.312774658E-3,1.222183297E-2
4.038325751E0,-7.246710360E-3,6.192475557E-3,1.411628723E-2,1.703323603E-2
4.043180491E0,-2.139260620E-2,-5.705311894E-3,-2.479553223E-4,2.214171777E-2
4.048035178E0,9.659126401E-3,2.051149309E-2,2.126693726E-3,2.277153701E-2
4.052889918E0,-1.177956909E-2,-1.052765548E-2,2.110195160E-2,2.636061720E-2
4.057744605E0,4.918068647E-3,-2.703440189E-2,-7.562637329E-3,2.849982050E-2
4.062599345E0,-7.012799382E-3,-1.969140768E-2,6.745338440E-3,2.196430018E-2
4.067454032E0,2.522669733E-3,1.610945165E-2,1.940727234E-3,1.642086226E-2
4.072308772E0,4.885733128E-3,6.502971053E-3,1.379585266E-2,1.601513570E-2
4.077163459E0,4.854552448E-3,-3.052338958E-3,1.130485535E-2,1.267608800E-2
4.082018199E0,-2.298809588E-3,-2.914705873E-2,-7.781028748E-3,3.025524692E-2
4.086872939E0,9.600616992E-3,1.955240965E-3,-1.483917236E-2,1.778189670E-2
4.091727626E0,1.662389189E-2,2.333059907E-2,2.089691162E-2,3.545915326E-2
4.096582366E0,-1.202396303E-2,8.886784315E-3,1.729965210E-3,1.505135881E-2
4.101437053E0,-7.300078869E-5,-3.062322736E-3,-3.032684326E-3,4.310489981E-3
4.106291793E0,-9.588941932E-3,-1.016354561E-2,1.741409302E-3,1.408112116E-2
4.111146480E0,-4.750803113E-3,1.603202522E-2,4.100799561E-3,1.721663497E-2
4.116001220E0,-2.356208861E-3,1.357771456E-2,6.440162659E-3,1.521123756E-2
4.120855907E0,4.794992507E-3,1.111522317E-2,-1.735496521E-2,2.115974850E-2
4.125710647E0,2.389609814E-3,1.342174411E-2,-2.965927124E-3,1.395170863E-2
4.130565386E0,-9.462833405E-3,-8.061721921E-3,4.180908203E-3,1.311550875E-2
4.135420074E0,4.899524152E-3,-5.624920130E-3,-6.017684937E-4,7.483795074E-3
4.140274814E0,1.196117699E-2,3.943324089E-3,-5.345344543E-3,1.368182255E-2
4.145129501E0,-2.881139517E-5,1.817990839E-2,-7.674217224E-3,1.973330964E-2
4.149984241E0,-2.393580973E-3,1.090167463E-2,4.259109497E-3,1.194636988E-2
4.154838928E0,1.187998056E-2,-5.870446563E-3,-2.897262573E-3,1.356429915E-2
4.159693668E0,-2.483054996E-3,1.788610220E-2,1.374816895E-2,2.269560229E-2
4.164548355E0,-2.481922507E-3,5.832701921E-3,1.762390137E-3,6.579237800E-3
4.169403095E0,-7.716566324E-5,-1.083968580E-2,-1.724529266E-2,2.036921358E-2
4.174257782E0,-7.189832628E-3,-6.005346775E-3,-7.604598999E-3,1.206597733E-2
4.179112522E0,7.124900818E-3,8.284851909E-3,-1.466464996E-2,1.828810929E-2
4.183967261E0,2.369409800E-2,-1.315606385E-2,-2.965927124E-4,2.710314121E-2
4.188821949E0,-4.983194172E-3,-1.305117458E-2,9.202003479E-3,1.672848619E-2
4.193676636E0,-1.543611288E-4,-2.481789142E-2,2.099609375E-2,3.250826840E-2
4.198531376E0,9.323969483E-3,-2.461559325E-2,4.201889038E-3,2.665557558E-2
4.203386116E0,2.104669809E-3,4.103660583E-3,4.166603088E-3,6.215323522E-3
4.208240803E0,-1.452277973E-2,6.468385458E-3,-6.160736084E-4,1.591008134E-2
4.213095543E0,-2.632113919E-2,8.784115314E-3,-2.985954285E-3,2.790840327E-2
4.217950230E0,-9.531408548E-3,-7.611364126E-4,1.787185669E-3,9.727338288E-3
4.222804970E0,2.545118332E-5,2.060778439E-2,6.521224976E-3,2.161499018E-2
4.227659657E0,2.140251547E-2,1.438140869E-3,-3.029823303E-3,2.166369652E-2
4.232514397E0,2.269186080E-3,1.421853900E-3,-7.752418518E-3,8.201881909E-3
4.237369084E0,-7.237181067E-3,-1.281011850E-2,1.808166504E-3,1.482381165E-2
4.242223824E0,9.421795607E-3,3.480461240E-2,1.792907715E-3,3.610188076E-2
4.247078564E0,-2.547420561E-3,1.792031527E-2,6.525993347E-3,1.924098854E-2
4.251933251E0,6.979517639E-3,1.779575646E-2,-1.252269745E-2,2.285214576E-2
4.256787991E0,6.959967315E-3,-6.069451571E-3,8.948326111E-3,1.285892404E-2
4.261642678E0,4.536949098E-3,8.192628622E-3,6.500244141E-3,1.139983529E-2
4.266497418E0,-5.046501756E-3,-1.799558848E-2,-7.798194885E-3,2.025142534E-2
4.271352105E0,-2.753064036E-4,1.779092848E-2,1.762390137E-3,1.788012721E-2
4.276206845E0,-2.637214959E-3,1.047983766E-3,-1.012229919E-2,1.051256932E-2
4.281061532E0,9.235940874E-3,-1.318109781E-2,-5.416870117E-4,1.610395504E-2
4.285916272E0,-5.134962499E-3,1.781745255E-2,-5.285263062E-3,1.928116856E-2
4.290770959E0,-2.707123756E-3,8.185416460E-3,-1.236438751E-2,1.507340838E-2
4.295625699E0,-5.019135773E-3,-1.337081194E-3,-3.910064697E-4,5.208876663E-3
4.300480386E0,2.156026661E-3,2.002531290E-2,-5.136489868E-3,2.078569546E-2
4.305335126E0,9.270593524E-3,2.221694589E-2,6.776809692E-3,2.500923306E-2
4.310189866E0,9.174741805E-3,3.022775054E-3,9.094238281E-3,1.326718607E-2
4.315044553E0,-3.130991757E-2,1.016235352E-2,6.644248962E-3,3.358169757E-2
4.319899241E0,-2.327635884E-4,3.386145830E-2,-5.331039429E-4,3.386645445E-2
4.324753980E0,4.470199347E-3,1.456999779E-2,-2.902030945E-3,1.551416454E-2
4.329608720E0,-9.830534458E-3,-2.099022269E-3,1.870155334E-3,1.022461653E-2
4.334463407E0,-1.926339418E-2,1.220545173E-2,-2.894401550E-3,2.298758290E-2
4.339318147E0,4.677787423E-3,2.173781395E-4,-4.959106445E-4,4.709020684E-3
4.344172834E0,-7.221847773E-3,7.293298841E-3,-7.613182068E-3,1.277919537E-2
4.349027574E0,-4.805706441E-3,9.590581059E-3,-2.801895142E-3,1.108714011E-2
4.353882261E0,4.712335765E-3,9.494796395E-3,1.621532440E-2,1.937250661E-2
4.358737001E0,4.683971405E-3,9.399592876E-3,1.834869385E-3,1.066108250E-2
4.363591689E0,7.029987872E-3,1.880176365E-2,-7.676124573E-3,2.149069414E-2
4.368446428E0,-7.263392210E-3,1.622621715E-2,4.258155823E-3,1.828056018E-2
4.373301168E0,-1.668937132E-2,-5.291968584E-3,-5.273818970E-3,1.828532781E-2
4.378155855E0,-2.131719142E-2,2.562929690E-2,-5.229949951E-3,3.374367920E-2
4.383010595E0,-1.400661096E-2,1.830650866E-2,1.143169403E-2,2.572930311E-2
4.387865282E0,1.223623753E-2,-7.977515459E-3,1.840591431E-3,1.472256902E-2
4.392720022E0,9.771019220E-3,-2.926535904E-2,-2.923011780E-3,3.099158038E-2
4.397574709E0,-1.166724414E-2,6.574898958E-3,1.850128174E-3,1.351949911E-2
4.402429449E0,3.402903676E-4,1.131069660E-2,8.955955505E-3,1.443110509E-2
4.407284136E0,1.931204647E-2,1.704007387E-3,-1.011085510E-2,2.186522744E-2
4.412138876E0,7.290042937E-3,-1.491556317E-2,-5.302429199E-4,1.661023504E-2
4.416993564E0,1.195900142E-2,-1.483619958E-2,6.597518921E-3,2.016575783E-2
4.421848303E0,7.092855871E-3,-2.185107768E-2,-1.957416534E-2,3.018155312E-2
4.426702991E0,7.014743984E-3,-1.215893030E-2,-5.165100098E-3,1.495742218E-2
4.431557730E0,-1.851618290E-4,-2.547547221E-3,-3.738403320E-4,2.581479874E-3
4.436412470E0,-2.576351166E-3,-2.542167902E-3,-3.709793091E-4,3.638382693E-3
4.441267157E0,2.591589093E-2,-2.624899894E-2,1.150226593E-2,3.863865253E-2
4.446121897E0,-1.465010270E-2,-1.414627582E-2,-5.211830139E-3,2.102155566E-2
4.450976584E0,-9.769633412E-3,2.159728110E-2,4.327774048E-3,2.409601453E-2
4.455831324E0,-1.807287335E-4,-2.130433917E-2,-7.577896118E-3,2.261265221E-2
4.460686011E0,-1.438452676E-2,-2.149477601E-3,-7.514953613E-3,1.637099239E-2
4.465540751E0,9.486913681E-3,9.723544121E-3,-9.825706482E-3,1.676583876E-2
4.470395439E0,9.448252618E-3,-4.589602351E-3,4.498481750E-3,1.142673468E-2
4.475250178E0,-2.461224794E-3,-4.727301002E-2,-7.410049438E-3,4.791350474E-2
4.480104866E0,1.656254381E-2,-1.756787300E-3,9.269714355E-3,1.906126342E-2
4.484959605E0,1.880916953E-2,-4.161223769E-3,6.819725037E-3,2.043549097E-2
4.489814293E0,4.360258579E-3,-8.861809969E-3,-3.595352173E-4,9.882954840E-3
4.494669032E0,-4.425719380E-4,7.873177528E-3,6.765365601E-3,1.039004168E-2
4.499523748E0,1.381649822E-2,5.446642637E-3,9.082794189E-3,1.740858091E-2
4.504378435E0,1.371104270E-2,3.040805459E-3,-2.423000336E-2,2.800593245E-2
4.509233175E0,-2.983063459E-3,5.373969674E-3,-1.215839386E-2,1.362368375E-2
4.514087862E0,4.174724221E-3,5.284249783E-3,2.189636230E-3,7.081392865E-3
4.518942602E0,6.495073438E-3,2.821356058E-3,1.166820526E-2,1.364892095E-2
4.523797290E0,-5.419299006E-3,-2.095949650E-2,1.394653320E-2,2.575218600E-2
4.528652029E0,-5.363240838E-3,1.240806282E-2,9.081840515E-3,1.628509141E-2
4.533506717E0,-5.337141454E-3,7.511451840E-3,1.138114929E-2,1.464368625E-2
4.538361456E0,-1.477876678E-2,-1.862446219E-2,4.162788391E-3,2.413734340E-2
4.543216144E0,6.693124771E-3,-4.182055593E-3,-2.994537354E-3,8.441253588E-3
4.548070883E0,1.899138093E-3,2.988710999E-3,1.602458954E-2,1.641117268E-2
4.552925571E0,-5.228638649E-3,1.725099981E-2,-7.851600647E-3,1.966172142E-2
4.557780310E0,-7.578216493E-3,2.661728859E-2,6.458282471E-3,2.841863525E-2
4.562635050E0,-1.225327700E-2,1.691234112E-2,-5.466461182E-3,2.158824396E-2
4.567489737E0,-9.796023369E-3,2.862650156E-2,-5.420684814E-3,3.073796495E-2
4.572344477E0,-4.984691739E-3,9.378924966E-3,-7.749557495E-3,1.314789058E-2
4.577199165E0,-2.588003874E-3,2.830739319E-2,4.184722900E-3,2.873183216E-2
4.582053904E0,-1.205253601E-2,4.464560747E-2,-7.719039917E-3,4.688365886E-2
4.586908592E0,1.174128801E-2,1.814229786E-2,-2.905845642E-3,2.180469570E-2
4.591763331E0,2.589882165E-2,1.325604320E-2,1.867294312E-3,2.915404658E-2
4.596618019E0,-5.170434713E-3,-1.061174273E-2,8.974075317E-3,1.482823343E-2
4.601472758E0,4.322387278E-3,-1.528794318E-2,-7.718086243E-3,1.766276009E-2
4.606327446E0,-7.602550089E-3,-2.226996422E-2,-5.311965942E-4,2.353788954E-2
4.611182185E0,-1.227658242E-2,1.826004684E-2,-5.275726318E-3,2.262691041E-2
4.616036873E0,-1.688381657E-2,1.334416866E-2,-4.835128784E-4,2.152588869E-2
4.620891612E0,9.411685169E-3,8.498162031E-3,4.266738892E-3,1.337922406E-2
4.625746352E0,-2.497904003E-3,-1.085102558E-3,-2.891540527E-3,3.972150373E-3
4.630601040E0,1.177828759E-2,8.404672146E-3,-2.867698669E-3,1.475094126E-2
4.635455779E0,9.287387133E-3,2.256365120E-2,9.026527405E-3,2.601638162E-2
4.640310467E0,1.871707290E-2,-2.512319386E-2,1.829147339E-3,3.138231138E-2
4.645165206E0,1.894369721E-3,-3.533259034E-3,1.130962372E-2,1.199917267E-2
4.650019894E0,-1.001074910E-2,-3.519669175E-3,-1.252651215E-2,1.641696303E-2
4.654874633E0,-9.916834533E-3,2.976098657E-2,1.823425293E-3,3.142267984E-2
4.659729321E0,-7.421284914E-3,2.718158066E-2,1.130294800E-2,3.035902552E-2
4.664584060E0,-1.447222009E-2,-3.473000228E-2,1.711845398E-3,3.766362473E-2
4.669438748E0,-1.437062398E-2,-1.543394476E-2,-6.761550903E-4,2.109925757E-2
4.674293487E0,-2.369627357E-3,-2.244362235E-2,6.451606750E-3,2.347242100E-2
4.679148175E0,-4.683621228E-3,8.561953902E-3,1.114559174E-2,1.481443815E-2
4.684002915E0,7.207140326E-3,-8.114978671E-3,-8.172988892E-4,1.088410437E-2
4.688857654E0,-9.461864829E-3,1.808172464E-2,8.685112000E-3,2.217897253E-2
4.693712342E0,1.908857375E-2,2.031821012E-2,1.098632812E-2,2.996502488E-2
4.698567081E0,-8.228421211E-5,5.975440145E-3,8.520126343E-3,1.040697884E-2
4.703421769E0,-4.790306091E-3,-3.528639674E-3,6.073951721E-3,8.502424355E-3
4.708276508E0,9.475499392E-3,-2.960141003E-2,6.023406982E-3,3.165927978E-2
4.713131196E0,-1.433404163E-2,6.241425872E-3,1.224517822E-3,1.568182356E-2
4.717985935E0,-2.362437546E-3,-1.044547558E-2,-3.534317017E-3,1.127743180E-2
4.722840623E0,-4.735499620E-3,2.523791790E-2,3.617286682E-3,2.593187651E-2
4.727695362E0,6.315857172E-5,2.738566697E-2,-5.908966064E-3,2.801597088E-2
4.732550050E0,-9.423047304E-3,1.767387986E-2,-1.111030579E-3,2.005976667E-2
4.737404790E0,-2.211585641E-3,-8.604869246E-3,6.020545959E-3,1.073228119E-2
4.742259477E0,2.536132932E-3,-2.273552120E-2,3.595352173E-3,2.315734120E-2
4.747114217E0,1.433764398E-2,8.360415697E-3,-1.067829132E-2,1.973551345E-2
4.751968956E0,-9.570583701E-3,-5.970224738E-3,6.030082703E-3,1.279068228E-2
4.756823644E0,-1.425813511E-2,-1.065529883E-2,-5.890846252E-3,1.874918344E-2
4.761678383E0,-1.653205976E-2,1.315909624E-2,1.280784607E-3,2.116863772E-2
4.766533071E0,-2.168402076E-3,-1.539779454E-2,1.270294189E-3,1.560152851E-2
4.771387810E0,2.579361200E-3,2.032688260E-2,-1.061058044E-2,2.307422107E-2
4.776242498E0,1.918657869E-2,-2.018932253E-2,-3.400802612E-3,2.805884895E-2
4.781097237E0,4.850067198E-3,-1.014426351E-3,1.375198364E-3,5.142313019E-3
4.785951925E0,4.819735885E-3,1.559741795E-2,-1.288127899E-2,2.079511118E-2
4.790806665E0,7.134713233E-3,-3.570452332E-3,-3.275871277E-3,8.624592477E-3
4.795661352E0,-2.411238849E-3,5.969375372E-3,2.049255371E-2,2.148004359E-2
4.800516092E0,-4.783481359E-3,-8.312240243E-3,1.082515717E-2,1.446233243E-2
4.805370779E0,9.453997016E-3,3.611683846E-3,-1.300525665E-2,1.647904792E-2
4.810225519E0,4.579231143E-3,-1.062096655E-2,-1.025199890E-3,1.161143071E-2
4.815080206E0,6.866708398E-3,8.532583714E-3,-3.392219543E-3,1.146576742E-2
4.819934946E0,-9.799055755E-3,2.984204888E-2,8.506774902E-3,3.254127524E-2
4.824789633E0,-9.706906974E-3,-1.787635684E-2,3.687858582E-3,2.067337606E-2
4.829644373E0,2.255208790E-3,5.998238921E-3,6.031990051E-3,8.800553438E-3
4.834499112E0,-2.530872822E-3,-1.543473452E-2,-8.262634277E-3,1.768919083E-2
4.839353800E0,1.171650738E-2,-3.906344622E-2,8.424758911E-3,4.164379832E-2
4.844208540E0,-9.737148881E-3,1.606285572E-3,3.605842590E-3,1.050687025E-2
4.849063227E0,-9.674191475E-3,-5.545631051E-3,1.201629639E-3,1.121552131E-2
4.853917967E0,-9.611755610E-3,-5.486398935E-3,1.306343079E-2,1.712132130E-2
4.858772654E0,-9.492076933E-3,-2.679476887E-2,1.081466675E-3,2.844694594E-2
4.863627394E0,-2.280443907E-3,2.326999605E-2,1.072883606E-3,2.340607228E-2
4.868482081E0,7.216960192E-3,1.121835411E-2,-1.792907715E-2,2.234698616E-2
4.873336821E0,-1.422992721E-2,4.016116261E-3,-8.282661438E-3,1.694763992E-2
4.878191508E0,-7.037401199E-3,-1.024854183E-2,-1.533699036E-2,1.974286956E-2
4.883046248E0,-1.412062719E-2,1.834030449E-2,1.090621948E-2,2.558719415E-2
4.887900935E0,9.719111025E-3,1.104961336E-2,1.318931580E-3,1.477479797E-2
4.892755675E0,-9.315893054E-3,2.281264961E-2,-1.066207886E-3,2.466454226E-2
4.897610415E0,7.419943810E-3,1.239582896E-3,6.065368652E-3,9.663375641E-3
4.902465102E0,-6.905369461E-3,-2.727638930E-2,-1.060390472E-2,3.006872688E-2
4.907319842E0,7.349371910E-3,3.769904375E-3,8.477210999E-3,1.183590101E-2
4.912174529E0,-1.884649694E-2,-2.476692200E-2,3.658294678E-3,3.133646426E-2
4.917029269E0,-1.152741164E-2,-5.583196878E-3,3.627777100E-3,1.331217763E-2
4.921883956E0,5.197770894E-3,-7.897347212E-3,5.971908569E-3,1.118251346E-2
4.926738696E0,2.790391445E-3,4.023566842E-3,-1.544570923E-2,1.620324992E-2
4.931593383E0,-1.384181157E-2,2.771587670E-2,3.676414490E-3,3.119746131E-2
4.936448123E0,5.219042301E-3,1.353442669E-3,1.273155212E-3,5.539957924E-3
4.941302810E0,2.782799304E-3,2.506777644E-2,1.262664795E-3,2.525335047E-2
4.946157550E0,-4.352338612E-3,3.475695848E-3,-1.121520996E-3,5.681647857E-3
4.951012237E0,-9.053871036E-3,-1.288309693E-3,1.075744629E-2,1.411931207E-2
4.955866977E0,4.999786615E-4,-1.264557242E-3,1.066780090E-2,1.075411827E-2
4.960721665E0,7.599659264E-3,1.104265451E-3,1.295471191E-2,1.505984010E-2
4.965576404E0,-2.094295621E-2,-2.028813213E-2,-8.521080017E-3,3.037802701E-2
4.970431092E0,-1.794241369E-3,-2.250884473E-2,-8.450508118E-3,2.410971756E-2
4.975285831E0,-4.172034562E-3,2.751997113E-2,1.115798950E-3,2.785677100E-2
4.980140571E0,-1.782119274E-3,8.281841874E-3,-3.642082214E-3,9.221150513E-3
4.984995258E0,5.365259945E-3,1.060041785E-2,-1.548290253E-2,1.951602274E-2
4.989849998E0,1.482762396E-2,5.747944117E-3,3.639221191E-3,1.631383538E-2
4.994704685E0,1.708870381E-2,9.358823299E-4,1.235008240E-3,1.715881462E-2
4.999559425E0,-6.755597889E-3,-8.555263281E-3,-8.272171021E-3,1.368427733E-2
5.004414112E0,1.705225557E-2,1.999016106E-2,6.041526794E-3,2.696082353E-2
5.009268852E0,-6.850324571E-3,2.455624938E-2,-8.253097534E-3,2.679645404E-2
5.014123540E0,-2.035267651E-3,6.238222122E-4,3.685951233E-3,4.256489757E-3
5.018978279E0,-4.382371902E-3,7.725432515E-3,8.403778076E-3,1.222746813E-2
5.023833019E0,2.699822187E-3,-1.366396248E-2,-1.162528992E-3,1.397656554E-2
5.028687706E0,-4.463300109E-3,7.830262184E-3,-3.527641296E-3,9.678755439E-3
5.033542394E0,2.706833184E-3,1.727482677E-2,-5.871772766E-3,1.844517013E-2
5.038397133E0,2.694360912E-3,-1.848831773E-3,-3.449440002E-3,4.751462509E-3
5.043251873E0,7.431119680E-3,2.927884459E-3,8.450508118E-3,1.162777427E-2
5.048106560E0,-4.520967603E-3,-4.205271602E-3,-8.237838745E-3,1.029492324E-2
5.052961300E0,1.214624196E-2,-1.811921597E-3,6.074905396E-3,1.370104847E-2
5.057815987E0,-1.168514043E-2,-1.813143492E-3,1.276016235E-3,1.189362071E-2
5.062670727E0,-4.483498633E-3,7.740661502E-3,8.387565613E-3,1.226257956E-2
5.067525415E0,2.629451454E-3,-2.317498624E-2,-1.178741455E-3,2.335344586E-2
5.072380154E0,-1.165552437E-2,-8.782118559E-3,1.782512665E-2,2.303718722E-2
5.077234842E0,-1.872852445E-2,-8.666619658E-3,8.179664612E-3,2.219853233E-2
5.082089581E0,2.775870264E-3,-1.458495855E-3,-1.088047028E-2,1.132330779E-2
5.086944269E0,2.407280356E-2,-1.462414861E-3,-1.316452026E-2,2.747622831E-2
5.091799008E0,1.420304179E-4,-8.588984609E-3,3.564834595E-3,9.300477135E-3
5.096653696E0,7.244698703E-3,-1.090741158E-2,-8.335113525E-3,1.552196521E-2
5.101508435E0,-2.301767468E-3,1.768648624E-2,1.230239868E-3,1.787801497E-2
5.106363175E0,-9.394131601E-3,1.040057838E-2,1.309204102E-2,1.917871938E-2
5.111217862E0,2.565383911E-3,-6.320968270E-3,3.484725952E-3,7.660231684E-3
5.116072602E0,-2.193376422E-3,-3.881126642E-3,1.081466675E-3,4.587331938E-3
5.120927290E0,2.583272755E-3,-2.042526752E-2,-8.424758911E-3,2.224503122E-2
5.125782029E0,7.262356579E-3,-2.736426145E-2,5.889892578E-3,2.891773612E-2
5.130636717E0,2.145680785E-2,-5.784526467E-3,1.771163940E-2,2.841755655E-2
5.135491456E0,4.669457674E-3,-9.747743607E-4,-1.428604126E-3,4.979450750E-3
5.140346144E0,-9.574346244E-3,-1.994682103E-2,3.330230713E-3,2.237485669E-2
5.145200883E0,7.134966552E-3,-1.029984653E-2,9.288787842E-4,1.256413157E-2
5.150055571E0,-1.193667203E-2,-1.257471740E-2,-1.094913483E-2,2.050588234E-2
5.154910310E0,7.166467607E-3,-1.957913488E-2,-8.483886719E-3,2.250948943E-2
5.159764998E0,4.742689431E-3,1.993909478E-3,-1.553726196E-2,1.636689608E-2
