"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.957715208E0,7.674708087E-3,-3.665995222E-3,1.442625046E-2,1.674686142E-2
2.967748208E0,-3.237146493E-3,-1.649081437E-2,1.188154221E-2,2.058147519E-2
2.977781208E0,-6.329629216E-3,-1.418091180E-2,1.292702436E-2,2.020570277E-2
2.987814208E0,1.462941379E-2,-1.574061317E-3,-3.981953859E-4,1.471923831E-2
2.997848208E0,2.342723496E-4,1.980122579E-2,-1.536823690E-2,2.506643436E-2
3.007881208E0,3.020013794E-3,-1.290180139E-3,3.042306304E-3,4.476681333E-3
3.017914208E0,8.087119516E-3,-8.440628242E-3,3.792504072E-3,1.228937730E-2
3.027947208E0,1.692019757E-3,-1.859928493E-3,4.843248725E-3,5.457043437E-3
3.037980208E0,-8.831945155E-4,6.058198496E-3,-1.440169215E-3,6.289347259E-3
3.048013208E0,-2.102750111E-3,1.531027181E-3,5.296407938E-3,5.900638890E-3
3.058046208E0,8.737339033E-3,1.295825215E-2,1.068286300E-2,1.893095227E-2
3.068079208E0,5.779232634E-3,5.244085636E-3,-3.539319634E-3,8.568940861E-3
3.078112208E0,-1.445826396E-2,2.841574360E-3,9.031609297E-3,1.728253188E-2
3.088145208E0,-1.580295911E-2,2.943978292E-3,3.641645908E-3,1.648217552E-2
3.098178208E0,-6.262331419E-3,-2.556457501E-3,-7.732942700E-3,1.027378570E-2
3.108211208E0,-3.032429991E-3,5.583794019E-3,8.585466743E-3,1.068104052E-2
3.118244208E0,-6.538831629E-3,-1.805456883E-3,-3.941023350E-4,6.794947408E-3
3.128277208E0,-5.542831533E-3,-3.018591962E-3,5.146719217E-3,8.143930104E-3
3.138310208E0,2.499684691E-3,3.805897851E-4,2.101372361E-2,2.116529830E-2
3.148344208E0,6.655136403E-3,-4.479730069E-3,5.744304657E-3,9.866907217E-3
3.158377208E0,-6.104182508E-3,-1.229206699E-2,1.292702436E-2,1.885375066E-2
3.168410208E0,4.970014533E-3,5.544024959E-3,6.637174487E-3,9.974434439E-3
3.178443208E0,3.827952817E-3,3.399117793E-3,6.785693765E-3,8.500168493E-3
3.188476208E0,4.488651641E-4,-1.568054217E-3,1.427246869E-2,1.436536238E-2
3.198509208E0,-9.817712624E-3,-5.328883968E-3,-7.130094767E-3,1.325227289E-2
3.208542208E0,5.562575022E-3,3.220879356E-5,1.403916478E-3,5.737095063E-3
3.218575208E0,-9.979461227E-3,8.337535663E-3,-9.820983410E-3,1.629588483E-2
3.228608208E0,5.091042761E-3,-1.203545760E-2,1.098457932E-2,1.707137777E-2
3.238641208E0,1.904429002E-3,-3.679492925E-3,-3.537565470E-3,5.447925060E-3
3.248674208E0,2.741576694E-3,-1.293894492E-2,-3.839281797E-3,1.377216842E-2
3.258707208E0,7.121241717E-3,3.661971835E-3,1.292351604E-2,1.520326899E-2
3.268740208E0,-6.661897246E-4,1.148628071E-2,-4.737998843E-3,1.244295328E-2
3.278773208E0,-5.276235044E-3,5.983422658E-3,1.681834638E-2,1.861442392E-2
3.288806208E0,1.929307077E-4,1.022984540E-2,1.143364549E-2,1.534324634E-2
3.298839208E0,-1.757472027E-3,-5.816152319E-5,-2.409052849E-4,1.774859444E-3
3.308873208E0,8.560049627E-3,2.951764682E-3,1.038757861E-2,1.378002735E-2
3.318906208E0,7.535069268E-3,9.578843586E-3,-6.079934835E-3,1.361973278E-2
3.328939208E0,3.241303498E-3,7.388537130E-3,5.379438400E-5,8.068421353E-3
3.338972208E0,1.719483398E-3,5.152975281E-3,8.584882021E-3,1.015923111E-2
3.349005208E0,8.039144939E-3,-8.773837307E-3,-1.042558551E-2,1.582090091E-2
3.359038208E0,4.591727089E-3,-1.051736852E-2,-6.683367491E-3,1.328030117E-2
3.369071208E0,-9.869588390E-3,1.888616395E-4,5.742550492E-3,1.142021584E-2
3.379104208E0,-4.924872201E-3,-3.632900210E-3,-2.189197540E-3,6.499608911E-3
3.389137208E0,-9.391176514E-4,-1.369036466E-2,1.337901413E-2,1.916523013E-2
3.399170208E0,-1.937018093E-3,-1.223835027E-2,1.103954315E-3,1.243977377E-2
3.409203208E0,-1.731872186E-4,-1.575888001E-2,8.886598349E-3,1.809264832E-2
3.419236208E0,-4.181252550E-3,-8.949354276E-3,9.483014345E-3,1.369311418E-2
3.429269208E0,-3.090070747E-3,-2.983573764E-3,-2.791460752E-3,5.122743675E-3
3.439302208E0,2.912699115E-3,5.553508411E-3,5.592277050E-3,8.402311254E-3
3.449335208E0,7.634353163E-3,9.848660611E-3,-8.625812531E-3,1.515533259E-2
3.459368208E0,3.070729254E-3,-1.338730302E-3,1.106293201E-3,3.527812583E-3
3.469402208E0,4.830823392E-3,4.847778033E-3,1.158684254E-2,1.345706976E-2
3.479435208E0,-6.870158622E-3,-7.143824303E-4,1.557698250E-3,7.080667030E-3
3.489468208E0,9.625521954E-3,6.392997274E-3,3.501897454E-3,1.207411996E-2
3.499501208E0,3.655761452E-3,-1.571907441E-4,5.444927216E-3,6.560223556E-3
3.509534208E0,-4.818726964E-3,5.956699055E-3,1.008293867E-2,1.266365056E-2
3.519567208E0,3.027606038E-3,1.360179990E-3,-7.730603814E-3,8.413009168E-3
3.529600208E0,8.872848256E-3,-9.747825834E-3,-4.435697794E-3,1.390765831E-2
3.539633208E0,1.045742542E-2,-2.359161938E-3,1.053492844E-2,1.503023981E-2
3.549666208E0,-8.663435709E-3,-2.904945844E-3,1.855906248E-3,9.324066529E-3
3.559699208E0,-7.984939422E-3,9.183668881E-4,1.308314502E-2,1.535484741E-2
3.569732208E0,-2.676508147E-3,3.836481529E-4,1.877073169E-2,1.896447336E-2
3.579765208E0,-1.295828870E-2,4.381591635E-3,8.057463169E-4,1.370273032E-2
3.589798208E0,-6.107042162E-3,1.062980865E-2,5.892823935E-3,1.360199139E-2
3.599831208E0,-1.365584325E-2,-3.093792637E-3,1.172951460E-2,1.826568150E-2
3.609864208E0,-1.031665371E-2,9.387230786E-3,-3.387876749E-3,1.435378537E-2
3.619897583E0,-3.506392501E-3,5.389741834E-3,6.194540262E-3,8.928406043E-3
3.629931583E0,-6.980570499E-3,-4.196395925E-3,2.005010247E-3,8.387977667E-3
3.639964583E0,6.517187795E-3,1.189933053E-2,9.940266609E-3,1.681893885E-2
3.649997583E0,-5.041167838E-3,3.364775679E-3,5.098772049E-4,6.082356723E-3
3.660030583E0,3.968450446E-3,-3.595092022E-3,9.571892023E-4,5.439622850E-3
3.670063583E0,-5.188581627E-4,-4.272334354E-3,3.798351288E-3,5.740167866E-3
3.680096583E0,-3.994954778E-3,-1.181673633E-2,7.238268256E-3,1.442176995E-2
3.690129583E0,6.630980093E-3,3.705420530E-3,6.039589047E-3,9.704466712E-3
3.700162583E0,7.735683583E-4,-4.375430360E-4,-1.132430255E-2,1.135912322E-2
3.710195583E0,-1.634050095E-3,2.636173780E-3,4.394767284E-3,5.378987953E-3
3.720228583E0,5.490042139E-3,7.173197425E-4,1.562376022E-2,1.657579542E-2
3.730261583E0,-4.309946112E-3,-5.601951223E-3,-6.828963161E-3,9.828134657E-3
3.740294583E0,-3.240252826E-3,-8.663640133E-3,-2.487990260E-3,9.578517331E-3
3.750327583E0,-7.392954519E-3,1.255078116E-2,7.539399862E-3,1.640184241E-2
3.760360583E0,8.268246157E-3,4.649004678E-4,2.597333193E-3,8.679064850E-3
3.770393583E0,-2.610635608E-3,3.315291333E-4,5.439664721E-3,6.042787612E-3
3.780426583E0,-6.768517569E-3,-5.285791587E-3,1.352227092E-2,1.601887117E-2
3.790460583E0,6.179127367E-3,2.576532180E-4,-2.343564034E-3,6.613644425E-3
3.800493583E0,8.534276197E-3,4.719616659E-4,2.028983831E-4,8.549724310E-3
3.810526583E0,5.920780934E-3,8.390006429E-3,3.648077846E-3,1.089753764E-2
3.820559583E0,9.123995304E-3,-1.751671635E-3,-2.426594496E-4,9.293789724E-3
3.830592583E0,-1.656086789E-3,-3.265151458E-3,-1.441923380E-3,3.934841869E-3
3.840625583E0,-7.285173889E-4,3.096283413E-5,8.435778022E-3,8.467233735E-3
3.850658583E0,-7.257280843E-3,5.050524526E-3,1.996824145E-3,9.064393520E-3
3.860691583E0,1.638015239E-3,-1.468476820E-3,4.690636396E-3,5.180886787E-3
3.870724583E0,-6.038867282E-3,1.371699690E-3,1.322347820E-2,1.460170722E-2
3.880757583E0,2.989014415E-3,7.879762631E-3,7.537645698E-3,1.130667807E-2
3.890790583E0,-2.791963248E-3,6.555265503E-4,-4.135735631E-3,5.032800716E-3
3.900823583E0,3.451556582E-3,8.586119986E-3,6.492748260E-3,1.130444511E-2
3.910856583E0,4.876988987E-3,-7.935533876E-3,1.397659957E-2,1.679592377E-2
3.920889583E0,-1.528804782E-2,2.373702319E-3,2.028983831E-4,1.547255753E-2
3.930922583E0,-6.515415357E-3,2.082198976E-2,-2.643526196E-3,2.197712732E-2
3.940955583E0,-4.325258508E-3,4.866055150E-3,-4.739753008E-3,8.053049886E-3
3.950988583E0,1.359342422E-2,3.526421499E-3,8.431684971E-3,1.638017528E-2
3.961022583E0,3.841163870E-4,-2.089055978E-3,1.697446704E-3,2.719011878E-3
3.971055583E0,-2.592792464E-3,-1.178843786E-2,2.299125195E-3,1.228722168E-2
3.981088583E0,2.381644025E-4,-4.068893505E-3,1.277908981E-2,1.341334235E-2
3.991121583E0,-1.287776157E-3,6.870296808E-3,7.539984584E-3,1.028157153E-2
4.001154583E0,2.526070252E-3,-1.186677570E-3,5.040299892E-4,2.836067842E-3
4.011187583E0,2.719768407E-3,4.371916320E-3,-1.293988824E-3,5.308973495E-3
4.021220583E0,-3.905775603E-3,1.520134457E-3,3.345192075E-3,5.362480941E-3
4.031253583E0,2.826333912E-3,5.868430082E-3,6.937721372E-3,9.516228919E-3
4.041286583E0,-1.581364855E-2,1.459039048E-3,1.250134706E-3,1.592994389E-2
4.051319583E0,-3.313854653E-3,2.684871265E-3,3.645738959E-3,5.610844761E-3
4.061352583E0,2.345281653E-4,3.893757976E-3,4.396521449E-3,5.877563737E-3
4.071385583E0,-2.409957340E-3,-1.008758903E-5,3.049907684E-3,3.887149730E-3
4.081418583E0,-1.240532482E-3,7.269408106E-3,7.690842748E-3,1.065515261E-2
4.091451583E0,1.488190387E-2,1.071891017E-2,2.300879359E-3,1.848405107E-2
4.101485583E0,1.060278355E-2,3.380009275E-3,1.023204267E-2,1.511747925E-2
4.111518583E0,-5.409770831E-4,-1.147896369E-3,1.097814739E-2,1.105124619E-2
4.121551583E0,-2.077524858E-3,2.721425499E-3,-5.788158774E-3,6.724957121E-3
4.131584583E0,-9.921939243E-3,2.135563041E-3,-7.134772539E-3,1.240606654E-2
4.141617583E0,6.964764744E-3,4.051663633E-4,-6.384574771E-3,9.457002841E-3
4.151650583E0,2.069205366E-2,-1.469170034E-4,6.490994096E-3,2.168676264E-2
4.161683583E0,-4.251373457E-3,-1.003304662E-2,4.845002890E-3,1.192519407E-2
4.171716583E0,6.576564442E-4,-5.943936822E-3,-5.782896280E-3,8.318941419E-3
4.181749583E0,-1.406784355E-2,4.204916643E-3,1.401577592E-3,1.474957511E-2
4.191782583E0,-1.185644486E-2,-6.554422681E-3,4.394182563E-3,1.424235169E-2
4.201815583E0,-7.367491722E-4,-1.446713072E-3,3.495465517E-3,3.854096163E-3
4.211848583E0,-8.009388093E-3,-2.863925113E-4,6.507951021E-4,8.040886304E-3
4.221881583E0,-4.788458487E-3,-7.751866209E-4,5.291730165E-3,7.178625016E-3
4.231914583E0,4.908609632E-3,-4.600009122E-3,-2.490329146E-3,7.173302705E-3
4.241947583E0,9.620131552E-3,3.544527311E-3,1.487473190E-2,1.806566506E-2
4.251980583E0,-4.029097036E-4,-1.057020474E-2,6.543034315E-4,1.059809782E-2
4.262014583E0,4.142039660E-3,1.059431765E-2,9.034532905E-3,1.452648766E-2
4.272047583E0,-8.229818987E-3,-8.026331314E-3,6.488070488E-3,1.320026415E-2
4.282080583E0,6.102145119E-3,-9.391105708E-3,-1.147223711E-3,1.125811546E-2
4.292113583E0,3.197906194E-3,9.519088925E-3,1.546588540E-3,1.016029498E-2
4.302146583E0,-2.104897136E-3,-3.863761303E-3,-3.392554522E-3,5.555958022E-3
4.312179583E0,6.120344577E-3,-1.071012792E-2,3.195503354E-3,1.274271163E-2
4.322212583E0,2.886085147E-3,-8.144188112E-3,8.028227091E-4,8.677661654E-3
4.332245583E0,1.115085038E-2,1.181912775E-2,1.831757247E-2,2.448605126E-2
4.342278583E0,1.150186605E-2,9.313280638E-3,1.008410811E-2,1.790863912E-2
4.352311583E0,3.453493472E-3,1.527128275E-5,4.992937446E-3,6.070936889E-3
4.362344583E0,-6.916479534E-3,-9.295234212E-4,1.427246869E-2,1.588726110E-2
4.372377583E0,-6.528635547E-3,1.724782437E-3,-6.975728273E-4,6.788561291E-3
4.382410583E0,-2.530017123E-3,9.683464207E-3,-3.976106644E-4,1.001641452E-2
4.392443583E0,3.003742089E-3,-8.390468953E-4,1.068110883E-2,1.112710888E-2
4.402476583E0,5.961510446E-4,5.532097552E-3,1.158099532E-2,1.284830541E-2
4.412510583E0,1.382875638E-3,2.111822432E-3,-2.039508820E-3,3.245263508E-3
4.422543583E0,-1.803454896E-3,-3.921338104E-3,1.553605199E-3,4.587268382E-3
4.432576583E0,1.050689835E-3,1.355152755E-3,1.253643036E-3,2.124149002E-3
4.442609583E0,-2.078018216E-3,-4.436232266E-4,7.239437699E-3,7.544827333E-3
4.452642583E0,1.242633825E-3,-4.265898991E-3,5.262494087E-5,4.443512396E-3
4.462675583E0,-7.946795477E-3,-5.003775351E-3,7.835853696E-3,1.223069619E-2
4.472708583E0,-9.684450924E-3,-1.142623939E-2,3.520023823E-4,1.498237104E-2
4.482741583E0,-1.687204940E-3,-1.380349230E-2,2.299125195E-3,1.409500042E-2
4.492774583E0,-6.619870383E-4,-1.360605969E-3,3.498389125E-3,3.811587846E-3
4.502807583E0,-3.993648291E-3,-8.214058913E-3,1.173126876E-2,1.486750340E-2
4.512840583E0,1.244208919E-2,4.998439767E-3,-2.638263702E-3,1.366566569E-2
4.522873583E0,4.914831435E-3,-5.204378245E-3,6.341890097E-3,9.563508298E-3
4.532906583E0,1.642874823E-2,1.019116355E-2,4.993522167E-3,1.996744467E-2
4.542939583E0,1.375402166E-3,1.097587474E-2,1.277675092E-2,1.689990892E-2
4.552972583E0,4.640286388E-3,4.810594538E-3,-5.455452204E-4,6.706094031E-3
4.563006583E0,-1.594279893E-5,6.984985603E-3,9.184806347E-3,1.153910506E-2
4.573039583E0,-4.261925854E-3,-8.880801382E-4,2.002086639E-3,4.791768904E-3
4.583072583E0,-7.562770452E-3,-1.899014274E-2,2.003840804E-3,2.053865615E-2
4.593105583E0,-3.757402506E-3,-1.058367503E-2,-4.881255627E-3,1.224577100E-2
4.603138583E0,2.354417928E-5,1.400420483E-2,9.638550282E-3,1.700058701E-2
4.613171667E0,1.313135714E-2,-1.512254421E-3,-1.888650656E-3,1.335239511E-2
4.623204667E0,6.600802979E-3,-3.340836356E-3,1.158158004E-2,1.374280844E-2
4.633237667E0,2.671245653E-3,1.631306929E-3,3.048153520E-3,4.368976484E-3
4.643270667E0,6.640518364E-4,6.701570376E-3,1.337725997E-2,1.497675181E-2
4.653303667E0,-1.421252559E-2,5.491221860E-3,2.151190639E-3,1.538756064E-2
4.663336667E0,1.956313904E-3,3.216023427E-3,2.600256801E-3,4.575074448E-3
4.673369667E0,3.454662915E-3,1.001674865E-3,1.322815597E-2,1.370847033E-2
4.683402667E0,-2.622311767E-3,7.696488965E-3,6.537187099E-4,8.157193730E-3
4.693435667E0,-8.335955087E-3,-2.388609293E-3,2.145928144E-2,2.314507208E-2
4.703468667E0,-7.949993173E-3,7.073155220E-4,1.023145795E-2,1.297634072E-2
4.713502667E0,-1.372569920E-3,7.108520597E-3,-1.294573545E-3,7.354653895E-3
4.723535667E0,1.194314810E-2,4.686085390E-3,-3.964412212E-4,1.283570600E-2
4.733568667E0,-2.046068665E-4,2.527773025E-3,2.028983831E-4,2.544143901E-3
4.743601667E0,2.771315267E-3,4.462117616E-3,6.192201376E-3,8.119977821E-3
4.753634667E0,5.730645927E-3,4.669778282E-5,6.343644261E-3,8.548935953E-3
4.763667667E0,1.602274133E-3,6.522011748E-3,-6.979236603E-3,9.685745361E-3
4.773700667E0,-6.652459474E-3,5.215131640E-3,5.144380331E-3,9.895325365E-3
4.783733667E0,7.362558134E-4,6.630375957E-3,1.277616620E-2,1.441299347E-2
4.793766667E0,-2.142383270E-3,-5.256202620E-3,3.943362236E-3,6.911409247E-3
4.803799667E0,1.217216710E-3,-6.050219103E-3,1.996824145E-3,6.486453143E-3
4.813832667E0,-5.586100928E-4,-1.770150892E-3,8.881920576E-3,9.073808050E-3
4.823865667E0,-3.535454990E-3,-6.574104500E-3,-2.642356753E-3,7.918354702E-3
4.833898667E0,-1.101656542E-2,9.711255612E-3,-4.587140679E-3,1.538554708E-2
4.843931667E0,6.917356616E-3,1.010647828E-3,3.796012402E-3,7.954931913E-3
4.853964667E0,6.344018849E-3,3.924737941E-4,8.585466743E-3,1.068226802E-2
4.863998667E0,-3.051323807E-3,9.495765158E-3,6.938306093E-3,1.214990635E-2
4.874031667E0,-9.078889517E-3,4.093345602E-3,9.781222343E-3,1.395901227E-2
4.884064667E0,7.687078603E-4,3.758463456E-3,6.786278486E-3,7.795545845E-3
4.894097667E0,1.899979636E-4,8.142290051E-3,-1.596289873E-3,8.299465517E-3
4.904130667E0,1.948118666E-3,8.535949277E-3,-3.092592359E-3,9.285565351E-3
4.914163667E0,-6.815587655E-3,-1.982895895E-3,3.194918633E-3,7.784061683E-3
4.924196667E0,-4.697689600E-4,-5.927684532E-3,3.944531679E-3,7.135646919E-3
4.934229667E0,7.733235061E-3,6.169132283E-4,8.734570742E-3,1.168230425E-2
4.944262667E0,1.146328356E-4,6.427064157E-3,1.202772260E-2,1.363768328E-2
4.954295667E0,3.771481505E-3,-8.424933264E-3,7.385033369E-3,1.182126436E-2
4.964328667E0,-3.497365862E-4,-3.238816147E-3,5.287052393E-3,6.210086048E-3
4.974361667E0,-3.415376935E-3,6.547907375E-3,-4.017037153E-4,7.396029778E-3
4.984394667E0,-3.390590223E-3,5.685750274E-3,-4.144506454E-3,7.810300377E-3
4.994427667E0,-4.785580561E-4,-3.476713314E-3,-1.117870688E-2,1.171665656E-2
5.004460667E0,-9.850922981E-3,-4.948675622E-3,1.246041656E-3,1.109426400E-2
5.014493667E0,-4.202092392E-3,-7.511482834E-3,1.546705484E-2,1.770055763E-2
5.024527667E0,-4.968461366E-3,-2.536572400E-5,-3.993648291E-4,4.984550535E-3
5.034560667E0,2.414900064E-3,-6.721367540E-3,6.785109043E-3,9.851204427E-3
5.044593667E0,2.117989417E-3,-8.174825467E-3,7.681487203E-3,1.141573021E-2
5.054626667E0,-1.542047812E-3,3.246765848E-3,4.686543345E-3,5.906190689E-3
5.064659667E0,8.983881399E-3,7.343210931E-3,-1.451278925E-3,1.169354875E-2
5.074692667E0,-3.234113250E-3,-2.855900038E-3,-4.295949340E-3,6.088582288E-3
5.084725667E0,2.854729453E-3,-5.409335716E-3,-2.537691593E-4,6.121665781E-3
5.094758667E0,1.696298274E-2,-1.612758008E-3,1.277031898E-2,2.129377418E-2
5.104791667E0,1.305898871E-2,8.403305418E-4,4.986505508E-3,1.400387728E-2
5.114824667E0,4.168388676E-3,9.876190490E-3,3.640476465E-3,1.132111618E-2
5.124857667E0,7.702372726E-3,-3.400039414E-3,6.483392715E-3,1.062643848E-2
5.134890667E0,-1.923825312E-4,1.187460092E-2,-4.381611049E-2,4.539707806E-2
5.144923667E0,1.062167737E-2,1.456070901E-3,-7.445844412E-3,1.305299857E-2
5.154956667E0,-2.855158858E-3,6.504253114E-3,4.120123565E-2,4.180907868E-2
5.164989667E0,-8.318797164E-3,6.293359349E-3,4.345241368E-2,4.468692217E-2
5.175023667E0,8.703141958E-3,7.263211427E-3,-2.270532310E-2,2.537775832E-2
5.185056667E0,7.346514836E-3,1.047238722E-2,-2.899107993E-2,3.168792971E-2
