"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.727832500E-1,-9.805890284E-3,3.962298307E-3,4.070831537E-3,1.133256200E-2
3.828162500E-1,1.698808009E-3,-5.651369331E-3,1.110210836E-2,1.257301611E-2
3.928492500E-1,1.325657892E-2,-6.395734730E-5,2.113183737E-3,1.342410223E-2
4.028822500E-1,-3.034604425E-3,1.820569423E-3,4.701161385E-4,3.569916837E-3
4.129152500E-1,7.826680876E-4,-7.572213934E-3,6.902638078E-3,1.027605983E-2
4.229482500E-1,3.066024072E-3,9.400004440E-4,1.843393207E-2,1.871079784E-2
4.329812500E-1,5.909004277E-3,5.524313446E-3,1.199907124E-2,1.447107740E-2
4.430142500E-1,2.075259062E-3,7.430336728E-3,3.769699931E-3,8.586456873E-3
4.530472500E-1,2.459823126E-3,5.622828752E-4,2.567512393E-3,3.599862738E-3
4.630792500E-1,-8.946340447E-3,-2.735308068E-3,1.154883564E-2,1.486252072E-2
4.731122500E-1,4.110409878E-4,-3.879838862E-3,1.080682397E-2,1.148954083E-2
4.831452500E-1,8.201779760E-3,-7.413074879E-3,9.308182597E-3,1.445216709E-2
4.931782500E-1,-5.871335417E-3,5.524056489E-3,-4.014698267E-3,9.005863748E-3
5.032112500E-1,8.837518282E-5,-6.489856630E-3,3.620011210E-3,7.431724592E-3
5.132442500E-1,-1.370249307E-2,6.714668367E-3,4.819859862E-3,1.600237909E-2
5.232772500E-1,-7.426183149E-3,-5.763158501E-3,-4.011774659E-3,1.022039764E-2
5.333102500E-1,-4.440229386E-6,3.381489351E-3,-1.615585685E-3,3.747613514E-3
5.433432500E-1,-6.522733513E-3,5.132200535E-3,-5.706882477E-4,8.319328092E-3
5.533762500E-1,-4.562838189E-4,7.550056184E-3,2.872737050E-3,8.090992613E-3
5.634092500E-1,4.640131071E-4,6.330357834E-3,4.073170424E-3,7.541846974E-3
5.734422500E-1,4.985390883E-4,-1.746272097E-3,-2.695566416E-4,1.835937973E-3
5.834752500E-1,3.224392254E-3,-6.622913905E-3,5.567718744E-3,9.233590093E-3
5.935082500E-1,-1.972156204E-4,-5.284815148E-3,2.068218648E-2,2.134762289E-2
6.035412500E-1,-1.849702718E-3,-1.185339106E-3,7.657513618E-3,7.966426034E-3
6.135742500E-1,-7.395878127E-3,-9.516684943E-3,-5.215716362E-3,1.313278351E-2
6.236072500E-1,-4.585194653E-3,7.351873261E-3,3.465059996E-3,9.331703554E-3
6.336402500E-1,-1.804861883E-3,-1.569126587E-3,1.768607318E-2,1.784704091E-2
6.436732500E-1,3.739933949E-4,-1.346127258E-4,1.244813740E-2,1.245448178E-2
6.537062500E-1,8.526355047E-3,-1.133476587E-2,7.509579062E-3,1.604896961E-2
6.637392500E-1,-1.713046893E-2,6.518085434E-3,-2.736496925E-4,1.833066522E-2
6.737722500E-1,-2.478515944E-3,-2.612700406E-4,1.649148703E-2,1.667874239E-2
6.838052500E-1,3.027121816E-3,-2.625389321E-2,2.269304395E-3,2.652508469E-2
6.938382500E-1,1.924611032E-3,2.803956892E-4,1.184645891E-2,1.200505469E-2
7.038712500E-1,1.325828740E-3,5.924765492E-3,9.599373937E-3,1.135819739E-2
7.139042500E-1,-2.073495761E-3,-3.912764853E-3,1.665287018E-3,4.730992952E-3
7.239372500E-1,-3.438866297E-3,5.892976967E-3,-2.376308441E-3,7.224944342E-3
7.339702500E-1,-1.567209112E-3,7.063887612E-3,2.202529192E-2,2.318335905E-2
7.440032500E-1,4.700759389E-3,4.789235070E-5,1.289077163E-2,1.372120351E-2
7.540362500E-1,4.738446521E-3,-4.409976897E-4,-7.766271830E-3,9.108366073E-3
7.640692500E-1,-4.766366975E-3,6.785736020E-3,8.849176168E-3,1.212734045E-2
7.741022500E-1,1.894516144E-3,6.585400362E-3,9.748477936E-3,1.191593519E-2
7.841352500E-1,-2.129391488E-4,-6.803760747E-3,-3.722922206E-3,7.758650214E-3
7.941682500E-1,-7.790144915E-3,2.459759172E-3,1.618450820E-2,1.812939819E-2
8.042012500E-1,1.839278229E-3,-5.107231097E-3,1.229201674E-2,1.343727761E-2
8.142342500E-1,-2.333331406E-3,7.352243280E-3,-4.622808695E-3,8.992790275E-3
8.242672500E-1,1.219327189E-2,6.387699377E-3,4.666078091E-4,1.377302819E-2
8.342992500E-1,-5.089361686E-4,3.579676843E-3,1.815560460E-3,4.045906834E-3
8.443322500E-1,-4.207254387E-3,-1.529992498E-3,5.257816315E-3,6.905541175E-3
8.543652500E-1,-9.445382031E-3,-7.185912835E-3,1.603540421E-2,1.994960584E-2
8.643982500E-1,-9.140915684E-3,-8.596882517E-3,1.216220856E-3,1.260721705E-2
8.744312500E-1,-1.478211748E-2,-1.971895820E-3,-1.179383397E-3,1.495962284E-2
8.844642500E-1,-6.278630532E-4,9.376700087E-3,9.149723053E-3,1.311617888E-2
8.944972500E-1,-5.040564844E-3,4.065870540E-5,3.759759665E-3,6.288460846E-3
9.045302500E-1,-5.238447413E-3,9.711220209E-4,1.199556291E-2,1.312546909E-2
9.145632500E-1,-4.046931043E-3,5.587783145E-3,-3.721752763E-3,7.839159073E-3
9.245962500E-1,-4.914228441E-3,-2.899178570E-3,2.564588785E-3,6.255556985E-3
9.346292500E-1,-2.584953541E-3,4.418119602E-3,8.251590729E-3,9.710330333E-3
9.446622500E-1,-3.454242647E-3,1.552895996E-3,6.155363917E-3,7.227155954E-3
9.546952500E-1,-2.702144533E-4,2.815116851E-3,-1.339012384E-4,2.831223813E-3
9.647282500E-1,-1.194379678E-2,4.033581804E-3,7.200846076E-3,1.451813514E-2
9.747612500E-1,-2.378080878E-4,-1.144136792E-3,1.378714979E-2,1.383658560E-2
9.847942500E-1,-1.305619301E-3,-1.300413909E-3,6.600337029E-3,6.852748863E-3
9.948272500E-1,-1.015407370E-2,3.312690920E-3,-9.116393924E-3,1.404235636E-2
1.004860250E0,1.049556937E-3,-6.996239210E-3,1.361816525E-3,7.204406783E-3
1.014893250E0,-7.559499666E-3,-1.482486154E-4,5.402827263E-3,9.292930393E-3
1.024926250E0,5.567280203E-4,-1.917307723E-3,-1.362401247E-4,2.001143764E-3
1.034959250E0,-6.588532962E-4,4.800630289E-3,-1.046476185E-2,1.153218884E-2
1.044992250E0,-7.404685495E-3,7.598665733E-3,8.094885349E-3,1.334527096E-2
1.055025250E0,4.774297262E-3,8.774069140E-3,3.755081892E-3,1.067140308E-2
1.065058250E0,-5.830459725E-3,8.508891058E-3,5.401657820E-3,1.164359888E-2
1.075091250E0,1.028080297E-2,-1.068553993E-2,8.843328953E-3,1.726499754E-2
1.085124250E0,-5.856863558E-3,8.487921024E-3,1.358308196E-3,1.040156984E-2
1.095157250E0,3.845019378E-3,5.908501782E-3,4.200639725E-3,8.206091726E-3
1.105190250E0,8.491856474E-3,5.199064360E-3,7.643480301E-3,1.255247735E-2
1.115223250E0,-2.126047611E-3,-3.986104012E-3,1.123600960E-2,1.211020294E-2
1.125256250E0,1.359020825E-3,-1.356393347E-2,9.140367508E-3,1.641260330E-2
1.135289250E0,-1.634963723E-3,-9.535860841E-4,2.554063797E-3,3.178942383E-3
1.145322250E0,-2.302861931E-3,8.852216264E-4,4.349159002E-3,5.000197439E-3
1.155355250E0,1.642044336E-3,1.278965819E-2,-7.924146652E-3,1.513485271E-2
1.165388250E0,-3.977020271E-5,4.026228245E-3,6.295112371E-3,7.472652496E-3
1.175421250E0,-2.754970472E-3,-4.620842112E-4,1.056007147E-3,2.986391672E-3
1.185454250E0,7.713939250E-4,3.268132168E-3,-1.403331757E-4,3.360867426E-3
1.195487250E0,-1.550243050E-3,1.190932333E-2,1.123484015E-2,1.644557293E-2
1.205520250E0,-1.891378747E-2,-4.785413824E-3,2.403205633E-3,1.965723631E-2
1.215553250E0,5.554032605E-4,-9.500418948E-3,-8.076758981E-3,1.248200579E-2
1.225585250E0,2.306845346E-3,7.171954892E-3,-1.491624713E-3,7.680066192E-3
1.235618250E0,3.162859445E-3,5.360905468E-3,1.093312383E-2,1.258078630E-2
1.245651250E0,8.386213733E-3,8.545894112E-3,9.735614061E-3,1.543188479E-2
1.255684250E0,1.006639288E-2,8.075411380E-3,2.699659467E-3,1.318456278E-2
1.265717250E0,5.141529813E-4,4.694723737E-3,6.890943646E-3,8.354034271E-3
1.275750250E0,-1.544140019E-3,6.947006111E-3,9.884718060E-3,1.218002108E-2
1.285783250E0,-2.192733278E-3,-2.170105011E-4,1.362342775E-2,1.380046943E-2
1.295816250E0,-1.066548580E-2,-2.681233885E-4,-1.196340322E-3,1.073572111E-2
1.305849250E0,-3.145107664E-3,1.005641378E-2,1.198094487E-3,1.060464949E-2
1.315882250E0,1.000876126E-2,-5.886106489E-3,2.994943857E-3,1.199129852E-2
1.325915250E0,3.763003042E-3,-1.400150049E-3,1.122899294E-2,1.192522094E-2
1.335948250E0,-8.332264032E-3,5.517133477E-3,2.848178744E-3,1.039122264E-2
1.345981125E0,6.330752978E-3,5.621289290E-3,6.141330600E-3,1.045912368E-2
1.356014125E0,3.398246421E-3,-6.464704466E-3,2.248839140E-3,7.641842713E-3
1.366047125E0,-2.392260376E-3,8.200022170E-3,-5.236181617E-3,1.001902546E-2
1.376080125E0,4.102826770E-3,3.399329069E-3,7.636463642E-3,9.311509146E-3
1.386113125E0,-1.580443919E-2,-1.162229928E-2,5.091755390E-3,2.026780973E-2
1.396146125E0,1.691435035E-3,3.758633619E-3,-4.635672569E-3,6.203042748E-3
1.406179125E0,-1.513880678E-3,-1.297967671E-4,5.543745160E-3,5.748199049E-3
1.416212125E0,1.425934900E-3,-1.258681691E-3,1.500980258E-3,2.422913881E-3
1.426245125E0,-2.483385578E-3,-8.062321383E-3,7.531213760E-4,8.469676606E-3
1.436278125E0,-6.514794091E-3,4.177955497E-3,1.201602817E-3,7.832094452E-3
1.446311125E0,4.193677884E-3,-4.643746752E-3,1.108047366E-2,1.272510175E-2
1.456344125E0,6.920252815E-3,-4.279875207E-3,1.796557009E-2,1.972229549E-2
1.466377125E0,4.196263449E-3,-5.954250534E-3,1.047996461E-2,1.276289092E-2
1.476410125E0,-9.522556141E-4,8.796780776E-3,1.661778688E-2,1.882660308E-2
1.486443125E0,8.446832914E-3,-4.392528897E-3,1.452272952E-2,1.736528056E-2
1.496476125E0,-5.836343486E-4,-7.196638822E-3,7.935256362E-3,1.072849164E-2
1.506509125E0,-1.881496953E-3,-2.027106327E-3,-1.257268310E-2,1.287328828E-2
1.516542125E0,4.435579022E-3,3.759081296E-3,-1.945368648E-3,6.131028676E-3
1.526575125E0,-2.971427087E-3,-1.154935869E-3,9.880625010E-3,1.038219661E-2
1.536608125E0,-9.132227087E-3,-2.167802670E-3,1.062965333E-2,1.418049611E-2
1.546641125E0,-3.015655791E-3,4.975310146E-3,7.635878921E-3,9.599715506E-3
1.556674125E0,-8.721158691E-3,-2.432396030E-3,5.690510273E-3,1.069378635E-2
1.566707125E0,3.937679473E-3,-8.010152114E-3,8.684869409E-3,1.245370680E-2
1.576740125E0,2.470576521E-3,-9.778707584E-3,7.337670922E-3,1.247270159E-2
1.586773125E0,-5.754893599E-3,3.726362013E-3,1.137868166E-2,1.328453878E-2
1.596806125E0,1.281592727E-2,-6.688735052E-3,-2.991435528E-3,1.476265067E-2
1.606839125E0,-6.782039255E-4,-3.672974193E-3,-2.541784644E-3,4.517894329E-3
1.616872125E0,6.807291918E-3,-7.716345516E-3,4.343896508E-3,1.116918297E-2
1.626904125E0,9.871835914E-4,-1.396911240E-3,1.482152224E-2,1.491989993E-2
1.636937125E0,-5.682534305E-3,2.892728361E-3,1.631782472E-2,1.751943142E-2
1.646970125E0,9.918586230E-3,3.907436121E-4,-4.040426016E-3,1.071709269E-2
1.657003125E0,-1.545217185E-2,-1.368602493E-3,6.738331318E-3,1.691294761E-2
1.667036125E0,4.164889483E-3,6.492558683E-3,3.894245625E-3,8.640877944E-3
1.677069125E0,-8.438272225E-3,1.431327814E-2,-1.644237041E-3,1.669664292E-2
1.687102125E0,-2.786179986E-3,-6.104198496E-3,-4.936804175E-3,8.330430581E-3
1.697135125E0,6.177875698E-3,-9.852044459E-4,1.602020144E-2,1.719836127E-2
1.707168125E0,6.687323498E-3,5.205197084E-3,7.786152363E-3,1.150819451E-2
1.717201125E0,2.088826429E-3,-3.881538209E-3,1.047996461E-2,1.136922130E-2
1.727234125E0,-9.284081105E-3,-8.397067627E-3,2.995528579E-3,1.287160045E-2
1.737267125E0,7.964848755E-3,7.929614712E-3,4.490661621E-4,1.124807831E-2
1.747300125E0,1.347467093E-2,-3.704812968E-3,-5.987548828E-4,1.398752670E-2
1.757333125E0,-1.154551917E-2,-9.745502936E-3,1.092786133E-2,1.864650084E-2
1.767366125E0,-1.420389181E-2,-6.381760798E-3,4.490661621E-3,1.620627827E-2
1.777399125E0,-1.140188780E-3,4.381635032E-3,4.639765620E-3,6.482760293E-3
1.787432125E0,-5.301624751E-3,1.199873091E-2,1.631665528E-2,2.093585460E-2
1.797465125E0,-8.223990044E-3,-4.214433215E-3,7.037124038E-3,1.161535941E-2
1.807498125E0,-1.616033362E-3,-1.108516742E-3,-8.980153799E-3,9.191492558E-3
1.817531125E0,3.821986830E-3,3.104270801E-3,1.197568238E-2,1.294839947E-2
1.827564125E0,-4.544474278E-3,1.485857440E-3,1.512089968E-2,1.585880279E-2
1.837597125E0,-2.229479374E-3,3.277761801E-3,7.635294199E-3,8.603023783E-3
1.847630125E0,-1.755638377E-2,5.859469681E-3,8.083190918E-3,2.019648413E-2
1.857663125E0,3.730276907E-3,7.374218304E-4,1.945953369E-3,4.271474133E-3
1.867696125E0,-2.105947807E-3,-1.181919855E-3,4.191284180E-3,4.837232038E-3
1.877729125E0,2.358730249E-3,1.152493057E-3,7.472741604E-4,2.729517779E-3
1.887762125E0,-1.075760686E-2,-4.079356823E-3,9.278361797E-3,1.478023190E-2
1.897795125E0,-7.669509547E-3,-3.799261489E-3,1.736272216E-2,1.935768285E-2
1.907828125E0,7.299517840E-3,2.262646335E-3,7.333577871E-3,1.059168983E-2
1.917861125E0,-1.079094512E-3,-1.016863236E-2,1.062672973E-2,1.474764095E-2
1.927894125E0,5.569619089E-3,1.040142006E-4,5.985794663E-3,8.176870643E-3
1.937927125E0,2.994971266E-3,-8.711846543E-3,1.167396605E-2,1.487103246E-2
1.947960125E0,4.603421520E-3,-5.273587808E-3,-1.797434092E-3,7.227239264E-3
1.957993125E0,-2.945416113E-3,-4.142115035E-3,1.676279783E-2,1.751639187E-2
1.968026125E0,1.434395090E-3,-6.102741261E-3,1.107404172E-2,1.272538173E-2
1.978059125E0,-9.135159831E-3,-2.467992097E-3,1.107345700E-2,1.456583606E-2
1.988092125E0,-2.503850833E-3,-5.120906958E-3,1.792171597E-3,5.975352383E-3
1.998125125E0,-9.645283716E-3,-1.227774246E-2,6.282833219E-3,1.682998666E-2
2.008158125E0,-5.618863609E-3,-3.568032661E-3,5.684078336E-3,8.752784234E-3
2.018190125E0,4.242429044E-3,7.425923907E-3,-4.531592131E-4,8.564339049E-3
2.028223125E0,1.137817916E-2,-1.220239103E-2,2.958691120E-4,1.668678659E-2
2.038256125E0,-3.542033108E-3,-9.582234286E-3,8.079097867E-3,1.302447829E-2
2.048289125E0,8.116547456E-3,9.633219265E-4,1.197100461E-2,1.449521587E-2
2.058322125E0,-1.135840827E-2,-4.125267745E-4,4.187191129E-3,1.211264572E-2
2.068355125E0,-7.809924949E-3,-7.111070759E-4,9.874193072E-3,1.260953170E-2
2.078388125E0,9.545250647E-3,1.130029242E-2,4.932711124E-3,1.559294898E-2
2.088421125E0,8.424512995E-3,2.785844228E-4,6.428428888E-3,1.060069462E-2
2.098454125E0,2.002269365E-3,9.193155760E-3,7.775627375E-3,1.220588286E-2
2.108487125E0,5.485419184E-5,-7.224496464E-3,1.600850701E-2,1.756327575E-2
2.118520125E0,-1.567911691E-2,-4.170386094E-3,-5.546668768E-3,1.714620546E-2
2.128553125E0,9.566793982E-3,-8.258415526E-4,9.722750187E-3,1.366519054E-2
2.138586125E0,-9.297255613E-3,-3.427204984E-3,6.577532887E-3,1.189321802E-2
2.148619125E0,-4.156876970E-3,-8.383865710E-3,-4.350328445E-3,1.031960212E-2
2.158652125E0,4.053125437E-4,-4.414237827E-3,1.076940179E-2,1.164602030E-2
2.168685125E0,3.390571950E-3,1.072207474E-2,1.106877923E-2,1.577899676E-2
2.178718125E0,9.983517732E-3,-4.453973769E-3,1.496068597E-2,1.852918329E-2
2.188751125E0,-7.153373994E-3,1.401485087E-3,4.032239914E-3,8.330298834E-3
2.198784125E0,-5.483418340E-3,2.757662247E-3,7.772119045E-3,9.903454560E-3
2.208817125E0,-2.125207074E-3,3.649435724E-3,-5.099941492E-3,6.621502053E-3
2.218850125E0,-2.413949892E-3,-3.544702042E-3,4.779514074E-3,6.421512395E-3
2.228883125E0,6.118563004E-5,-1.417328529E-3,1.136464834E-2,1.145285099E-2
2.238916125E0,6.663724501E-4,-6.080937542E-3,6.424920559E-3,8.871384211E-3
2.248949125E0,2.184538040E-3,1.074071389E-2,8.969628811E-3,1.416295810E-2
2.258982125E0,5.985429212E-3,3.297360252E-3,1.046593130E-2,1.249934660E-2
2.269015125E0,-4.545862991E-3,1.043444769E-2,1.076589346E-2,1.566674922E-2
2.279048125E0,-2.056886014E-3,-4.403538108E-3,-4.501771331E-3,6.624792303E-3
2.289081125E0,-4.601502903E-3,7.271420370E-3,-2.106751800E-3,8.859220412E-3
2.299114125E0,3.471053392E-4,4.384389619E-3,6.874571443E-3,8.161071435E-3
2.309147125E0,8.370225253E-3,3.342444340E-3,2.981495261E-3,9.493256498E-3
2.319180125E0,-2.729361495E-3,-8.913076414E-3,-3.753912449E-3,1.004908971E-2
2.329213125E0,-6.033376381E-3,1.666772804E-3,4.478967190E-3,7.696811627E-3
2.339246125E0,3.099846561E-4,3.619138696E-3,1.031799674E-2,1.093870706E-2
2.349279375E0,-2.741905600E-3,3.650630292E-3,7.472741604E-3,8.757112248E-3
2.359312375E0,-5.307956189E-3,-4.993773415E-4,2.682702541E-3,5.968305418E-3
2.369345375E0,1.597386226E-3,7.399734777E-3,-1.169443130E-5,7.570195128E-3
2.379377375E0,3.984904876E-3,-3.971584188E-4,3.730523586E-3,5.473025480E-3
2.389410375E0,6.540658884E-4,-1.225648463E-2,7.173948884E-3,1.421670708E-2
2.399443375E0,-7.566379281E-3,2.741521876E-3,7.323637605E-3,1.088125477E-2
2.409476375E0,-1.292256586E-2,-1.032554216E-2,3.880212307E-3,1.699016118E-2
2.419509375E0,-1.645818531E-2,-5.093397636E-3,9.418110251E-3,1.963454516E-2
2.429542375E0,7.189051146E-3,9.881504376E-3,8.519977927E-3,1.489686574E-2
2.439575375E0,-8.411512077E-3,-4.625354289E-3,1.016479969E-2,1.398107973E-2
2.449608375E0,3.322826475E-3,4.316832579E-3,-9.594696164E-3,1.103333194E-2
2.459641375E0,1.075147642E-3,-1.790246128E-3,-4.654968381E-3,5.101926526E-3
2.469674375E0,5.085369134E-3,-9.408394966E-3,1.782231331E-3,1.084228867E-2
2.479707375E0,-8.771106703E-3,-7.437363665E-3,-1.959401965E-3,1.166558816E-2
2.489740375E0,-1.238449411E-3,-6.298677803E-3,-1.361231804E-3,6.562015775E-3
2.499773375E0,-5.985255623E-3,4.253020270E-3,1.839709461E-2,1.980819417E-2
2.509806375E0,-3.729673913E-3,-1.350614311E-3,7.172194719E-3,8.196035847E-3
2.519839375E0,-7.275672164E-3,-1.027560899E-2,1.001569569E-2,1.608843391E-2
2.529872375E0,-6.243647737E-3,-6.680971503E-3,2.169200063E-2,2.354063314E-2
2.539905375E0,9.438648596E-3,-2.636815603E-3,8.669081926E-3,1.308410736E-2
2.549938375E0,2.988840826E-3,-6.808623530E-3,1.166344106E-2,1.383207798E-2
2.559971375E0,-5.838993005E-3,-1.358036963E-2,1.286036611E-2,1.959360342E-2
2.570004375E0,6.283299169E-3,1.561569746E-3,5.226241350E-3,8.320573728E-3
2.580037375E0,8.443507310E-3,6.037258155E-3,4.626901746E-3,1.136439710E-2
2.590070375E0,5.315932157E-3,-1.467200025E-3,5.674722791E-3,7.912919143E-3
2.600103375E0,-8.326087911E-3,-1.024658990E-2,8.967874646E-3,1.596054887E-2
2.610136375E0,2.016467135E-4,4.399963540E-3,9.416940808E-3,1.039611056E-2
2.620169375E0,4.861119278E-3,9.211955928E-3,1.480748892E-2,1.810393164E-2
2.630202375E0,3.305686824E-4,-8.691897488E-3,8.520562649E-3,1.217613836E-2
2.640235375E0,-4.450800056E-3,-1.206996645E-3,5.077722073E-3,6.859280099E-3
2.650268375E0,-5.536180325E-3,-1.282614162E-3,5.527372956E-3,7.927562266E-3
2.660301375E0,-1.820950862E-3,6.740638227E-3,-1.657685637E-3,7.176349171E-3
2.670334375E0,2.627135720E-4,-6.579993971E-3,-8.094300628E-3,1.043470372E-2
2.680367375E0,8.049788699E-4,-7.769461531E-3,6.274647117E-3,1.001916763E-2
2.690400375E0,4.295876250E-4,-1.391559667E-3,4.328109026E-3,4.566564527E-3
2.700433375E0,-3.170351190E-3,-3.299580367E-3,9.417525530E-3,1.047034595E-2
2.710466375E0,3.611240387E-3,5.254374223E-4,3.429391980E-3,5.007781043E-3
2.720498375E0,1.436094437E-3,-5.427289638E-5,7.021336555E-3,7.166901688E-3
2.730531375E0,1.762067573E-3,1.331623765E-2,7.918884158E-3,1.559281224E-2
2.740564375E0,9.277539533E-3,7.285047123E-3,1.182307005E-3,1.185506226E-2
2.750597375E0,-6.569374194E-3,-6.471908418E-4,1.016363025E-2,1.211919606E-2
2.760630375E0,4.921921184E-3,5.028348503E-3,-7.630616426E-4,7.077560306E-3
2.770663375E0,2.256157296E-3,2.213114023E-4,1.375615954E-2,1.394170542E-2
2.780696375E0,4.986669961E-4,7.102516922E-4,4.332786798E-4,9.699776563E-4
2.790729375E0,5.504669314E-3,1.035352314E-3,6.871063113E-3,8.864809472E-3
2.800762375E0,1.968657011E-3,-7.790355049E-3,1.333749890E-3,8.145190666E-3
2.810795375E0,1.203183392E-2,-2.172656315E-3,6.871647835E-3,1.402515622E-2
2.820828375E0,-3.841045098E-3,4.858910583E-4,5.975854397E-3,7.120432103E-3
2.830861375E0,-9.721206157E-3,-1.315955854E-2,-1.607984304E-4,1.636159180E-2
2.840894375E0,-1.297880877E-3,-1.971474410E-3,6.426674724E-3,6.846411770E-3
2.850927375E0,2.136070104E-3,-4.953467598E-3,2.064885736E-2,2.134185903E-2
2.860960375E0,2.278239671E-3,-1.049435996E-2,1.451161981E-2,1.805295201E-2
2.870993375E0,2.431180906E-3,-6.419813382E-3,-1.578748226E-4,6.866554369E-3
2.881026375E0,-6.045454536E-3,-1.491953619E-3,-8.541027904E-3,1.056989138E-2
2.891059375E0,-2.792675877E-3,6.166143579E-3,7.627108097E-3,1.019770284E-2
2.901092375E0,-1.304229674E-2,8.216746120E-3,-8.741528928E-2,8.876400859E-2
2.911125375E0,2.894350735E-2,-6.296182458E-3,7.171259165E-2,7.758907353E-2
2.921158375E0,-3.224882872E-2,-5.682926023E-3,-5.974684954E-3,3.328632545E-2
2.931191375E0,-4.201818304E-3,-1.000564807E-2,4.043349624E-2,4.186449436E-2
2.941224375E0,5.124042984E-3,1.267447947E-3,9.191823006E-4,5.357904152E-3
2.951257375E0,8.388196304E-4,-9.942668307E-3,1.139622331E-2,1.514708477E-2
2.961290375E0,8.540287865E-3,2.005043366E-3,2.770995498E-2,2.906541451E-2
2.971323375E0,-8.582433499E-4,2.198575926E-4,2.740297616E-2,2.741729420E-2
2.981356375E0,3.645464871E-3,8.089691377E-4,1.916249514E-2,1.952293690E-2
2.991389375E0,7.931400854E-3,2.847522075E-3,4.936804175E-3,9.766654337E-3
3.001422375E0,-1.619236540E-2,9.578652866E-4,-7.035252929E-2,7.219825885E-2
3.011455375E0,1.664370649E-2,1.313519895E-3,2.993306637E-2,3.427428719E-2
3.021488375E0,4.473129110E-3,-1.052590180E-3,3.861384273E-2,3.888631739E-2
3.031521375E0,-2.060101982E-3,-3.769745613E-3,-6.152557254E-2,6.167536849E-2
3.041554375E0,1.233287416E-3,-3.607415714E-3,2.289886594E-2,2.321405840E-2
3.051586375E0,9.110592389E-3,-1.342228353E-3,1.136991084E-2,1.463145048E-2
3.061619375E0,-1.674663576E-2,-2.414925189E-3,-4.235956907E-2,4.561375631E-2
3.071652375E0,7.483248319E-3,-1.051342051E-2,3.442899048E-2,3.676800786E-2
3.081685375E0,1.054485957E-2,-4.275810707E-3,1.646751344E-2,2.001638378E-2
