"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.003095667E0,-6.787338294E-5,1.101606293E-3,3.048153520E-3,3.241817870E-3
3.013128667E0,2.122691858E-2,1.048204197E-2,1.128044844E-2,2.622410710E-2
3.023162667E0,1.072520963E-2,8.923977131E-3,7.089164257E-3,1.565003959E-2
3.033195667E0,1.800650060E-3,-1.716010472E-2,-1.144300103E-3,1.729222245E-2
3.043228667E0,5.201226231E-3,-7.411125427E-3,-3.838112354E-3,9.834055157E-3
3.053261667E0,-3.851670586E-4,1.391596212E-3,8.586636186E-3,8.707193271E-3
3.063294667E0,3.873890005E-3,-4.190795389E-3,5.294653773E-3,7.784802396E-3
3.073327667E0,-6.496603768E-3,1.554165938E-3,1.143247604E-2,1.324095166E-2
3.083360667E0,-1.094980666E-2,-7.032521639E-3,8.889521956E-3,1.576001990E-2
3.093393667E0,-3.417478278E-3,-1.040686300E-2,2.903142571E-3,1.133182210E-2
3.103426667E0,-1.020987807E-2,-8.870053698E-3,9.490615726E-3,1.652244684E-2
3.113459667E0,1.136070147E-2,6.327596395E-3,2.011851490E-2,2.395534712E-2
3.123492667E0,4.427164514E-3,5.311418837E-4,1.557698250E-3,4.723168552E-3
3.133525667E0,1.195799455E-2,-1.026546088E-2,5.151396990E-3,1.658041651E-2
3.143559667E0,-2.388304370E-3,2.663290242E-3,1.712649465E-2,1.749611190E-2
3.153592667E0,-9.817931894E-4,-1.011006084E-2,1.083839893E-2,1.485422969E-2
3.163625667E0,9.970900537E-3,3.484584214E-3,9.640889168E-3,1.430062686E-2
3.173658667E0,-3.972013593E-3,-1.681902475E-3,-7.572728992E-3,8.715039432E-3
3.183691667E0,9.124771887E-3,-8.620189154E-5,7.993728518E-3,1.213130613E-2
3.193724667E0,-4.827406425E-3,6.767786667E-4,6.048359871E-3,7.768174772E-3
3.203757667E0,4.138604421E-3,-7.394957647E-3,5.299916267E-3,9.995126693E-3
3.213790667E0,-1.337294765E-3,-6.370700196E-3,5.301085711E-3,8.394979928E-3
3.223823667E0,-2.384823449E-3,5.029563628E-3,1.009112477E-2,1.152452569E-2
3.233856667E0,2.815489154E-3,-1.876887702E-3,3.056339622E-3,4.559703774E-3
3.243889667E0,3.812759193E-3,6.661330797E-3,2.158792019E-3,7.973132611E-3
3.253922667E0,-1.138023483E-3,-1.177295987E-2,-1.732529998E-3,1.195405127E-2
3.263956667E0,-3.031287957E-3,5.328915945E-3,4.703500271E-3,7.727157732E-3
3.273989667E0,5.126820412E-3,-5.379961452E-3,1.188738942E-2,1.401921182E-2
3.284022667E0,2.156434860E-3,-1.865021966E-3,1.158801198E-2,1.193358873E-2
3.294055667E0,2.479164619E-3,-8.278659226E-3,4.252679944E-3,9.631601242E-3
3.304088667E0,-9.050914245E-3,-1.244044694E-2,2.755792737E-3,1.562940058E-2
3.314121667E0,-6.496622041E-4,3.472317624E-3,1.707971692E-3,3.923801468E-3
3.324154667E0,3.496470507E-3,-1.625098831E-3,1.038816333E-2,1.108062225E-2
3.334187667E0,-2.160573592E-3,-4.464031665E-3,4.699407220E-3,6.832282574E-3
3.344220667E0,-3.644149248E-3,-7.528387225E-3,1.412979662E-2,1.641973175E-2
3.354253667E0,-4.359821035E-3,-1.867285478E-3,1.083664477E-2,1.182910243E-2
3.364286667E0,3.336558295E-3,1.363088752E-3,1.053609788E-2,1.113552831E-2
3.374319667E0,-3.462922107E-4,1.069531117E-3,1.128395677E-2,1.133981902E-2
3.384353667E0,-6.621944318E-3,-7.307864969E-3,2.310936570E-2,2.512564069E-2
3.394386667E0,9.598177085E-3,5.727209545E-3,1.652189255E-2,1.994740248E-2
3.404419667E0,-1.610725187E-3,2.568177057E-3,5.893993378E-3,6.627905171E-3
3.414452667E0,2.603353998E-3,1.202219972E-2,1.502442062E-2,1.941761965E-2
3.424485667E0,1.146739488E-3,-4.283967116E-3,-4.136320353E-3,6.064365735E-3
3.434518667E0,-5.946691409E-3,-5.593774257E-3,3.496634960E-3,8.881435987E-3
3.444551667E0,1.085440569E-2,1.934395982E-3,7.088579535E-3,1.310755395E-2
3.454584667E0,4.507929180E-4,-6.834814944E-3,3.497219682E-3,7.690803279E-3
3.464617667E0,-4.912300687E-4,-4.511451214E-3,1.876546919E-2,1.930640653E-2
3.474650667E0,-5.314552579E-3,-5.989355526E-3,-1.890404820E-3,8.227422386E-3
3.484683667E0,-2.871092521E-3,-3.039661353E-4,7.838777304E-3,8.353561952E-3
3.494717667E0,-4.972974686E-3,-7.047305274E-3,8.039921522E-4,8.662643490E-3
3.504750667E0,-7.797810249E-4,-2.774265142E-3,1.562317550E-2,1.588673089E-2
3.514783667E0,-9.569123732E-3,-3.051656139E-3,4.246248007E-3,1.090464838E-2
3.524816667E0,-1.200066095E-2,-1.338939294E-3,-2.938225865E-3,1.242746124E-2
3.534849667E0,-1.183689323E-2,1.681337168E-4,1.307846725E-2,1.764048230E-2
3.544882667E0,3.553700130E-3,1.137350596E-2,3.797766566E-3,1.250633653E-2
3.554915667E0,3.259877544E-3,-4.307282888E-3,3.498389125E-3,6.435698404E-3
3.564948667E0,1.919357674E-3,1.224473652E-2,-8.425837755E-4,1.242286013E-2
3.574981667E0,-4.893973321E-3,2.645450524E-3,4.846757054E-3,7.378376331E-3
3.585014667E0,7.825374389E-3,6.147972671E-3,1.801994920E-2,2.058525252E-2
3.595047667E0,-2.570746634E-3,-4.473807479E-3,6.343059540E-3,8.176680007E-3
3.605080667E0,-1.483429475E-3,-1.998585162E-3,-2.190366983E-3,3.315510998E-3
3.615114667E0,-3.234634018E-3,-2.156051137E-3,1.251888871E-3,4.083949005E-3
3.625147667E0,-3.640988097E-3,1.032642267E-3,3.796597123E-3,5.360717684E-3
3.635180667E0,-5.754610375E-3,-1.661986653E-2,4.095974565E-3,1.805858554E-2
3.645213667E0,5.142690120E-3,-4.341726643E-3,5.040299892E-4,6.749214632E-3
3.655246667E0,-1.515104938E-3,5.402900353E-3,1.712006271E-2,1.801619889E-2
3.665279667E0,-8.889951361E-3,-3.849434482E-3,8.588975072E-3,1.294680941E-2
3.675312667E0,1.150036770E-2,-7.480256190E-4,2.900218964E-3,1.188399216E-2
3.685345667E0,2.306370260E-3,4.889533091E-3,6.344228983E-3,8.335233591E-3
3.695378667E0,-1.607509218E-3,-2.818122685E-3,1.098457932E-2,1.145368431E-2
3.705411667E0,5.918341549E-3,-4.608873592E-3,-3.984877467E-3,8.493982041E-3
3.715444667E0,4.254625970E-3,-1.050601898E-2,1.757088304E-2,2.090966780E-2
3.725478667E0,-1.086142235E-2,-5.265120766E-5,1.981621385E-2,2.259769012E-2
3.735511667E0,4.528138619E-3,-1.379228323E-2,5.146719217E-3,1.540194257E-2
3.745544667E0,-6.515186951E-3,3.695477979E-3,2.131251633E-2,2.259043096E-2
3.755577667E0,-1.009649690E-4,-8.276630973E-4,1.382866502E-2,1.385377913E-2
3.765610667E0,-2.834529150E-3,1.112222644E-3,9.787654281E-3,1.025035468E-2
3.775643667E0,-4.955378221E-3,8.745312716E-3,1.667392015E-2,1.946935749E-2
3.785676667E0,-2.278294489E-3,-6.410241992E-3,1.861987352E-2,1.982376145E-2
3.795710250E0,1.201977404E-3,-2.327293471E-3,8.590144515E-3,8.980625110E-3
3.805743250E0,-2.828983432E-3,3.420506953E-5,2.452906966E-3,3.744471902E-3
3.815776250E0,3.960675476E-3,1.988296575E-3,1.382866502E-2,1.452144103E-2
3.825809250E0,-3.652591165E-4,-2.989964588E-3,1.382808030E-2,1.415235341E-2
3.835843250E0,4.363539498E-3,6.679016340E-4,1.233236253E-2,1.309861577E-2
3.845876250E0,5.753998244E-3,-5.931388149E-3,2.625282884E-2,2.752273393E-2
3.855909250E0,1.914725583E-3,6.599907624E-4,4.097728729E-3,4.570901728E-3
3.865942250E0,3.098594891E-3,4.520057584E-5,5.744304657E-3,6.526895846E-3
3.875975250E0,-3.713877294E-3,-4.911851868E-3,1.337959886E-2,1.472864009E-2
3.886008250E0,4.917179458E-3,-6.703881853E-3,-2.037754655E-3,8.559972532E-3
3.896041250E0,-1.991780922E-3,3.280168067E-3,1.921862841E-2,1.959801958E-2
3.906074250E0,-6.819406617E-3,-1.647746856E-2,5.447850823E-3,1.864645691E-2
3.916107250E0,5.920972796E-3,-7.091277021E-3,1.555944085E-3,9.368302441E-3
3.926140250E0,-3.349997755E-4,1.188591620E-3,1.472972095E-2,1.478139554E-2
3.936173250E0,-1.232300699E-4,-6.999422059E-3,-4.129888415E-3,8.127919361E-3
3.946207250E0,8.325092057E-3,-5.750906757E-3,1.248672903E-2,1.607166725E-2
3.956240250E0,1.044673598E-2,-2.290320110E-3,1.847427785E-2,2.134663442E-2
3.966273250E0,-7.031834135E-3,-3.930325914E-3,1.383334279E-2,1.600798319E-2
3.976306250E0,-1.053713942E-3,-8.266055735E-4,1.832400441E-2,1.837288022E-2
3.986339250E0,2.096957713E-3,1.528057891E-3,1.787493825E-2,1.806227034E-2
3.996372250E0,-1.336720093E-2,-1.481144264E-3,7.247623801E-3,1.527756197E-2
4.006405250E0,-9.312732462E-3,-6.502336781E-3,9.492954612E-3,1.480282259E-2
4.016438250E0,5.401794864E-3,3.308828560E-3,-8.367365599E-4,6.389668400E-3
4.026471250E0,-3.559236713E-3,8.672944286E-3,4.851434827E-3,1.055578270E-2
4.036504250E0,7.965789791E-3,2.845289398E-3,-8.367365599E-4,8.499976872E-3
4.046538250E0,8.680703267E-3,5.139106417E-3,1.054019094E-2,1.458974465E-2
4.056571250E0,-1.199611109E-3,-1.840462518E-3,6.498010755E-3,6.859337640E-3
4.066604250E0,8.956892844E-3,-1.083508361E-2,-2.183350325E-3,1.422645370E-2
4.076637250E0,-5.160012497E-3,-2.033067746E-3,1.802521169E-2,1.885914500E-2
4.086670250E0,-1.877997760E-3,-4.650980397E-4,1.218735158E-2,1.233996477E-2
4.096703250E0,-5.428829100E-3,-1.243683812E-2,1.248848319E-2,1.844205358E-2
4.106736250E0,3.881902518E-3,-7.571375681E-3,9.636211395E-4,8.562912037E-3
4.116769250E0,-5.699080098E-3,7.256363790E-3,2.027580500E-2,2.227650326E-2
4.126802250E0,-3.614958851E-3,-3.362445929E-4,7.554602623E-3,8.381706790E-3
4.136835250E0,-1.087471562E-2,-2.134867542E-3,9.499386549E-3,1.459641888E-2
4.146868250E0,4.981252151E-3,-1.148598378E-2,6.655300856E-3,1.417863625E-2
4.156902250E0,1.518076968E-2,2.152101982E-3,3.062771559E-3,1.563546868E-2
4.166935250E0,5.634294776E-3,-7.785333524E-3,8.450980783E-3,1.279749084E-2
4.176968250E0,6.454768768E-3,-2.816633473E-3,1.758316219E-2,1.894109439E-2
4.187001250E0,-1.202498171E-3,1.796851654E-3,-9.782391787E-4,2.373105478E-3
4.197034250E0,9.273958113E-4,-2.810515595E-3,9.798763990E-3,1.023595802E-2
4.207067250E0,-4.431887968E-3,-1.333105897E-2,7.553433180E-3,1.595033282E-2
4.217100250E0,2.638629153E-3,7.331380597E-3,5.606895089E-3,9.599415493E-3
4.227133250E0,5.609672517E-4,-1.611152650E-2,1.024724543E-2,1.910240847E-2
4.237166250E0,-3.540781438E-3,-2.397257918E-3,4.559658766E-3,6.250957269E-3
4.247199250E0,-7.296621641E-3,1.259424014E-4,6.683367491E-4,7.328248281E-3
4.257233250E0,8.627722012E-3,1.507411053E-3,1.279429257E-2,1.550496042E-2
4.267266250E0,3.054174324E-3,-1.096917100E-3,6.657639742E-3,7.406441444E-3
4.277299250E0,-4.381428324E-3,6.493245045E-3,1.773402035E-2,1.938697045E-2
4.287332250E0,-7.674269546E-3,-7.920441893E-3,1.114771664E-2,1.568117978E-2
4.297365250E0,7.298969664E-4,-1.079404004E-2,2.317836285E-3,1.106419518E-2
4.307398250E0,2.750493698E-3,-6.551580158E-3,5.227410793E-4,7.124722899E-3
4.317431250E0,6.167323301E-3,-2.605054487E-3,-1.872278452E-3,6.951806397E-3
4.327464250E0,4.709374895E-3,-4.001457521E-3,7.407837510E-3,9.647068507E-3
4.337497250E0,2.496477859E-3,-3.499266207E-3,5.613327026E-3,7.070127721E-3
4.347530250E0,1.440534666E-2,-4.075420231E-3,1.893620789E-2,2.413924257E-2
4.357563250E0,-9.540143469E-3,-3.418446723E-3,3.967335820E-3,1.088300827E-2
4.367597250E0,-6.927114157E-3,8.238419647E-3,1.025367737E-2,1.486587933E-2
4.377630250E0,-1.660335157E-4,-1.335301001E-2,9.654337764E-3,1.647837010E-2
4.387663250E0,-2.925288901E-3,-1.173970840E-2,2.237904847E-2,2.544012340E-2
4.397696250E0,-6.601963285E-3,8.184594428E-4,1.265045106E-2,1.429299504E-2
4.407729250E0,-1.946918160E-2,-1.284094010E-2,5.315703750E-3,2.392060788E-2
4.417762250E0,-8.962027431E-3,-1.369194067E-3,1.294924378E-2,1.580745212E-2
4.427795250E0,9.138119984E-3,2.855326737E-3,-4.414647818E-3,1.054263928E-2
4.437828250E0,2.819810612E-3,-8.657155662E-3,1.190200746E-2,1.498517459E-2
4.447861250E0,-1.162161520E-3,-8.229567739E-4,5.018080473E-3,5.216225540E-3
4.457894250E0,-4.295583889E-3,-7.823170263E-3,1.160379946E-2,1.463906404E-2
4.467928250E0,4.051709315E-3,-1.047645172E-2,1.100562930E-2,1.572565627E-2
4.477961250E0,6.209468935E-3,-2.845375050E-3,7.114892006E-3,9.862826769E-3
4.487994250E0,-1.077660117E-2,-4.569980472E-3,5.018080473E-3,1.273581509E-2
4.498027250E0,-1.690046322E-2,-8.357738249E-4,1.115531802E-2,2.026734553E-2
4.508060250E0,-1.942015635E-3,1.231208115E-2,9.059675932E-3,1.540897449E-2
4.518093250E0,7.378637977E-3,8.241604781E-5,1.280130923E-2,1.477581161E-2
4.528126250E0,-5.175772570E-3,-1.714059877E-3,6.514382958E-3,8.494928386E-3
4.538159250E0,7.076336928E-3,-5.585295794E-3,1.125589013E-3,9.084988941E-3
4.548192250E0,-6.242615338E-3,-1.502671382E-2,1.100504458E-2,1.964391460E-2
4.558225250E0,-3.674152773E-4,-2.331086167E-3,1.310010195E-2,1.331095893E-2
4.568259250E0,-1.936268918E-3,2.920791570E-3,-7.309019566E-5,3.505068172E-3
4.578292250E0,6.215553693E-3,-2.536341709E-3,1.399648011E-2,1.552313088E-2
4.588325250E0,2.430450004E-3,-6.737890493E-3,1.414675355E-2,1.585676170E-2
4.598358250E0,-4.161390290E-3,4.678740967E-3,1.145235658E-2,1.305236597E-2
4.608391250E0,-1.131628091E-3,5.114988936E-3,5.913289189E-3,7.900043227E-3
4.618424250E0,-2.146174824E-3,-4.046203567E-3,1.339714050E-2,1.415843223E-2
4.628457250E0,-9.210917819E-4,1.093236323E-3,7.708384395E-3,7.839819239E-3
4.638490250E0,-2.368140612E-3,-3.690261167E-3,1.758725524E-2,1.812560797E-2
4.648523250E0,-1.130931906E-2,1.228943118E-3,9.653168321E-3,1.491960648E-2
4.658556250E0,-5.005655140E-3,-3.518377009E-3,1.869354844E-3,6.397659548E-3
4.668590250E0,-1.042845430E-2,-8.417343304E-3,1.713818908E-2,2.175596130E-2
4.678623250E0,4.114978015E-3,2.969291483E-3,8.755035996E-3,1.011930785E-2
4.688656250E0,-8.160949750E-3,6.040565487E-3,1.120911241E-3,1.021498773E-2
4.698689250E0,-5.153205972E-3,-8.138556741E-3,1.120911241E-3,9.697838915E-3
4.708722250E0,-5.403430257E-3,3.257949790E-4,-3.071542382E-3,6.223951600E-3
4.718755250E0,6.816638326E-3,4.237815225E-4,-3.783148527E-4,6.840268341E-3
4.728788250E0,9.767042845E-4,-1.292230890E-2,4.411724210E-3,1.368953356E-2
4.738821250E0,1.747952029E-2,-9.741895250E-4,8.901801109E-3,1.963987622E-2
4.748854250E0,4.873297932E-3,-3.830637740E-3,-4.719287753E-3,7.790667181E-3
4.758887250E0,-5.417171214E-4,-5.960974832E-3,-3.072127104E-3,6.727900365E-3
4.768921250E0,3.009351762E-3,-2.812439923E-3,1.788487852E-2,1.835306230E-2
4.778954250E0,7.599534821E-3,-4.748883572E-3,4.114100933E-3,9.860560388E-3
4.788987625E0,2.062915955E-3,-6.409032578E-3,-9.357883930E-3,1.152828315E-2
4.799020625E0,-4.215294309E-3,6.159299368E-3,2.916591167E-3,8.013250205E-3
4.809053625E0,3.717084127E-3,5.964559678E-3,1.713701963E-2,1.852215237E-2
4.819086625E0,4.084426314E-3,2.733912502E-3,6.958771348E-3,8.519466800E-3
4.829119625E0,-1.182578352E-2,-6.894591304E-3,-1.572901011E-3,1.377891733E-2
4.839152625E0,-1.106885232E-2,-9.048368650E-3,-3.069788218E-3,1.462245077E-2
4.849185625E0,-9.872676451E-3,1.879415024E-3,1.204877257E-2,1.568996054E-2
4.859219625E0,1.194577935E-2,-9.045934975E-3,1.639033020E-2,2.220751017E-2
4.869252625E0,-2.630479597E-3,7.907422702E-4,6.735992432E-4,2.828149958E-3
4.879285625E0,-7.386294175E-3,4.623675499E-3,-2.470448613E-3,9.057529084E-3
4.889318625E0,-5.251530558E-4,3.287928191E-4,1.788780212E-2,1.789852942E-2
4.899351625E0,9.861237835E-4,2.764705173E-3,-2.769241333E-3,4.035434595E-3
4.909384625E0,-1.181485654E-2,2.456351342E-3,1.264752746E-2,1.748097388E-2
4.919417625E0,-9.316542288E-3,1.006350353E-3,4.263789654E-3,1.029517379E-2
4.929450625E0,2.172423340E-4,-2.585178522E-3,1.908180356E-2,1.925735105E-2
4.939483625E0,4.396941718E-3,-1.157164891E-2,9.801102877E-3,1.578916631E-2
4.949516625E0,-9.488021024E-5,-3.357929183E-3,1.638740659E-2,1.672817340E-2
4.959550625E0,7.923068572E-4,-9.563041257E-4,-7.113722563E-3,7.221309884E-3
4.969583625E0,1.729515027E-3,1.223770845E-3,9.052074552E-3,9.296713989E-3
4.979616625E0,5.086419806E-3,2.108651003E-3,1.309250057E-2,1.420322663E-2
4.989649625E0,3.202099744E-3,4.176810037E-3,2.464016676E-3,5.811244534E-3
4.999682625E0,-1.322585363E-3,1.476956424E-3,1.054545343E-2,1.073020132E-2
5.009715625E0,-5.208818475E-3,-6.170758540E-3,1.503611505E-2,1.706736086E-2
5.019748625E0,-9.966670442E-4,-2.325642089E-3,2.132245660E-2,2.147205420E-2
5.029781625E0,1.512985323E-3,-9.177963277E-3,2.252055109E-2,2.436594664E-2
5.039814625E0,7.243457660E-3,6.961966760E-4,1.114479303E-3,7.361686818E-3
5.049847625E0,-1.504856779E-2,-8.942159460E-3,1.099393487E-2,2.067095093E-2
5.059881625E0,-3.882130925E-3,-6.962524073E-3,9.497632384E-3,1.239970576E-2
5.069914625E0,2.018203028E-4,-9.397341216E-3,5.607479811E-3,1.094507118E-2
5.079947625E0,-4.079346545E-5,-2.428417183E-3,1.219319880E-2,1.243273788E-2
5.089980625E0,-3.860898223E-4,2.458064393E-3,1.458880305E-2,1.479947028E-2
5.100013625E0,7.103206711E-3,-2.271848847E-5,8.750358224E-3,1.127052930E-2
5.110046625E0,3.043137705E-3,-6.137376877E-3,-4.271975756E-3,8.073280552E-3
5.120079625E0,-3.222208684E-3,-4.874933325E-3,1.324160457E-2,1.447368976E-2
5.130112625E0,5.856004748E-3,-3.540741467E-3,8.000745177E-3,1.052813208E-2
5.140145625E0,-2.348945299E-3,-1.048513118E-4,1.189206719E-2,1.212228526E-2
5.150179625E0,-5.045206072E-3,3.508087280E-3,1.548459649E-2,1.665933700E-2
5.160212625E0,-8.746795077E-4,2.625308465E-4,-7.417193055E-3,7.473201423E-3
5.170245625E0,-2.136243694E-3,-6.676205794E-3,1.039634943E-2,1.253871375E-2
5.180278625E0,-3.512111809E-3,7.441236303E-3,1.129506648E-2,1.397445719E-2
5.190311625E0,-1.060218969E-3,5.932936748E-4,2.761639953E-3,3.017070910E-3
5.200344625E0,-5.448636543E-3,-1.140243369E-2,8.298953176E-3,1.511872210E-2
5.210377625E0,-6.074526161E-3,3.850518273E-3,1.099393487E-2,1.313746410E-2
5.220410625E0,2.907820344E-3,9.699171747E-4,8.299537897E-3,8.847513085E-3
5.230443625E0,1.269942150E-3,-8.304054643E-3,1.024490654E-2,1.324870509E-2
5.240477625E0,1.627748807E-2,-4.537062475E-3,-3.829926252E-4,1.690231455E-2
5.250510625E0,3.783148527E-4,-7.146747911E-4,1.562960744E-3,1.759752389E-3
5.260543625E0,1.046773114E-2,-1.372115391E-2,5.005216599E-3,1.796929751E-2
5.270576625E0,2.347711902E-3,-1.240907183E-2,7.400820851E-3,1.463792896E-2
5.280609625E0,1.167969449E-2,3.000017916E-3,3.807706833E-3,1.264571083E-2
5.290642625E0,-5.321331695E-3,-1.121061761E-2,8.596576452E-3,1.509621293E-2
5.300675625E0,5.312652234E-3,-8.119569279E-3,1.129097342E-2,1.488750348E-2
5.310708625E0,-4.282363700E-3,4.779139487E-4,8.297199011E-3,9.349361049E-3
5.320741625E0,-5.290615540E-3,-1.171711896E-2,7.099104524E-3,1.468600608E-2
5.330775625E0,-2.705570636E-3,-2.840394638E-3,1.323575735E-2,1.380482621E-2
5.340808625E0,-3.911485774E-3,-1.438200919E-2,1.410348415E-3,1.497100504E-2
5.350841625E0,-6.176212896E-4,-3.297437910E-3,6.200387478E-3,7.049777139E-3
5.360874625E0,-9.789161766E-3,-2.506526619E-3,-2.181596160E-3,1.033778146E-2
5.370907625E0,3.638557848E-3,3.265663090E-3,2.609027624E-3,5.541722094E-3
5.380940625E0,1.373440607E-2,-9.140968218E-4,6.649453640E-3,1.528674972E-2
5.390973625E0,4.440695336E-3,-1.403487187E-2,6.500349641E-3,1.609198400E-2
5.401006625E0,-5.241005570E-3,-4.734720063E-3,6.499180198E-3,9.598179864E-3
5.411039625E0,-7.151692919E-4,4.456836849E-3,2.122539282E-4,4.518839845E-3
5.421073625E0,3.064589677E-3,-4.215891593E-3,7.995482683E-3,9.544275517E-3
5.431106625E0,-1.888193842E-4,-8.540880581E-3,-9.653753042E-3,1.289097520E-2
5.441139625E0,-1.822669395E-2,-2.896976728E-3,-9.151184857E-2,9.335428900E-2
5.451172625E0,7.539555179E-3,1.140661239E-2,4.263029516E-2,4.476938422E-2
5.461205625E0,9.331882093E-3,-9.636605397E-3,9.053068578E-2,9.151914147E-2
5.471238625E0,3.824124718E-3,6.052548853E-3,7.106647432E-2,7.142619302E-2
5.481271625E0,1.209770646E-2,-2.040382476E-3,3.033827841E-2,3.272504850E-2
5.491304625E0,-1.325033884E-4,-3.684659488E-5,8.911741376E-3,8.912802543E-3
5.501337625E0,8.313214900E-3,-5.056846828E-3,4.152517140E-2,4.264998361E-2
5.511370625E0,-1.651667573E-2,2.024370926E-2,-1.671297956E-1,1.691596196E-1
5.521404625E0,1.100450554E-2,-1.575130604E-2,1.148720598E-1,1.164679909E-1
5.531437625E0,-2.098269682E-2,-2.260366834E-3,-5.082575262E-2,5.503308054E-2
5.541470625E0,6.374323871E-3,1.495428258E-2,6.547068894E-2,6.745868130E-2
5.551503625E0,-2.824459149E-2,5.656340607E-3,-3.061719060E-2,4.203764381E-2
5.561536625E0,5.357684931E-3,-2.844046179E-2,8.298777759E-2,8.788933885E-2
5.571569625E0,-1.262234788E-2,-4.731777040E-3,-8.585232854E-2,8.690417536E-2
5.581602625E0,1.321947651E-2,2.761371575E-3,1.772408009E-2,2.228279038E-2
5.591635625E0,-8.820332950E-3,1.501489605E-4,-9.510496259E-3,1.297190646E-2
5.601669625E0,1.501457172E-2,-2.250428623E-2,5.784124196E-2,6.385522323E-2
5.611702625E0,-1.239061542E-3,1.677998659E-2,-6.459302187E-2,6.674849585E-2
5.621735625E0,1.677598148E-2,-9.933635958E-3,5.170809746E-2,5.526154197E-2
5.631768625E0,-1.767602328E-2,-9.200403109E-3,-2.624230385E-3,2.009914927E-2
5.641801625E0,1.841202328E-2,1.792605571E-4,2.505999684E-2,3.109723746E-2
5.651834625E0,-6.750327246E-3,1.658813625E-2,-7.282882512E-2,7.499847298E-2
5.661867625E0,1.169903599E-2,-2.005922276E-2,7.311183035E-2,7.671101354E-2
5.671900625E0,-9.426643532E-3,1.480720569E-3,7.255225182E-3,1.198717790E-2
5.681933625E0,1.401724686E-2,2.854721459E-3,3.359459281E-2,3.651341274E-2
5.691967625E0,-9.471329050E-3,5.957524746E-3,-2.388178289E-2,2.637304929E-2
5.702000625E0,1.012606189E-2,-3.058792711E-3,4.930840015E-2,5.043026540E-2
5.712033625E0,-9.334467659E-3,3.576813534E-2,-2.867182195E-2,4.678210306E-2
5.722066625E0,9.418009752E-3,3.877864284E-3,3.793498099E-2,3.927848675E-2
5.732099625E0,-1.525057996E-2,-9.422473965E-3,-7.117815614E-3,1.928798859E-2
5.742132625E0,1.030391774E-2,-1.775800993E-2,3.254267871E-2,3.847783226E-2
5.752165625E0,-1.120328346E-2,2.011787536E-2,-3.585980415E-2,4.261652289E-2
5.762198625E0,1.722234330E-2,-2.291104688E-2,5.035446703E-2,5.794046538E-2
5.772231625E0,-6.525044991E-3,-1.163090679E-2,-1.325914621E-2,1.880582790E-2
5.782265625E0,2.001023177E-2,6.873974159E-3,1.382924974E-2,2.527665019E-2
5.792297750E0,-8.876457084E-3,1.672858705E-3,-2.553479075E-2,2.708533709E-2
5.802330750E0,3.273609364E-3,-2.665210459E-2,6.726578414E-2,7.242745967E-2
5.812363750E0,1.545674913E-4,7.673551206E-3,-3.362090528E-2,3.448583116E-2
5.822396750E0,-2.563026482E-3,1.433382105E-3,4.997030497E-3,5.796033367E-3
5.832429750E0,-6.557341721E-3,-9.105923753E-3,-1.266039133E-2,1.691750828E-2
5.842462750E0,3.638868481E-3,-1.069541624E-2,5.873703539E-2,5.981364910E-2
5.852495750E0,-1.624721046E-2,-1.128228711E-2,-2.792922556E-2,3.422431140E-2
5.862528750E0,8.736672085E-3,8.269984333E-4,3.194216967E-2,3.312575386E-2
5.872562750E0,-9.851041753E-3,-1.003808870E-2,-9.367239475E-3,1.689826689E-2
5.882595750E0,1.807906089E-2,-1.137547940E-2,3.089551806E-2,3.756044476E-2
5.892628750E0,-5.928290952E-3,1.242805130E-2,-3.945350289E-2,4.178731845E-2
5.902661750E0,9.044272173E-3,-1.348726414E-2,4.002711475E-2,4.319577605E-2
5.912694750E0,4.215477034E-4,-8.585113854E-3,-6.823700666E-3,1.097473340E-2
5.922727750E0,7.199503044E-3,9.175375428E-3,2.535645068E-2,2.791003313E-2
5.932760750E0,-3.933915328E-3,3.081175442E-3,-1.475486398E-2,1.557804041E-2
5.942793750E0,1.699015402E-2,-1.022461488E-2,6.218163013E-2,6.526686149E-2
5.952827750E0,-1.355724458E-2,1.470686656E-2,-3.556276560E-2,4.080197424E-2
5.962860750E0,3.590546725E-3,7.398383750E-3,1.517820239E-2,1.726284842E-2
5.972893750E0,-8.237557411E-3,-7.615427370E-4,1.109801531E-3,8.346793329E-3
5.982926750E0,-5.886382861E-3,-4.676365536E-3,2.954890430E-2,3.049025489E-2
5.992959750E0,-8.336119540E-3,3.181361543E-3,-3.810571969E-2,3.913640023E-2
6.002992750E0,1.178670768E-2,-1.509229172E-2,3.763384938E-2,4.222570741E-2
6.013025750E0,-3.298898572E-3,-1.304405890E-2,1.099101126E-2,1.737332820E-2
6.023058750E0,1.334721990E-2,1.333728306E-2,1.128804982E-2,2.198752981E-2
6.033091750E0,-1.025180443E-2,1.735133836E-3,-1.625175118E-2,1.929325271E-2
6.043125750E0,2.425041329E-4,-1.412500122E-2,3.688599050E-2,3.949874382E-2
6.053158750E0,-1.513757338E-2,-2.311294712E-3,-4.875993133E-3,1.607057933E-2
6.063191750E0,-6.880637929E-3,5.116056738E-3,1.248555958E-2,1.514616826E-2
6.073224750E0,-1.148246974E-3,-6.451204479E-3,-1.056474924E-2,1.243183160E-2
